response_id,student_id,question_id,assessment_id,is_correct,response_date
RESP05937,STU051,Q003-08,ASS003,0,2024-11-10
RESP05938,STU051,Q003-09,ASS003,0,2024-11-10
RESP05939,STU051,Q003-10,ASS003,0,2024-11-10
RESP05940,STU051,Q003-11,ASS003,0,2024-11-10
RESP05941,STU051,Q003-12,ASS003,0,2024-11-10
RESP05942,STU051,Q003-13,ASS003,0,2024-11-10
RESP05943,STU051,Q003-14,ASS003,0,2024-11-10
RESP05944,STU051,Q003-15,ASS003,0,2024-11-10
RESP05945,STU051,Q003-16,ASS003,1,2024-11-10
RESP05946,STU051,Q003-17,ASS003,0,2024-11-10
RESP05947,STU051,Q003-18,ASS003,0,2024-11-10
RESP05948,STU052,Q003-01,ASS003,1,2024-11-10
RESP05949,STU052,Q003-02,ASS003,1,2024-11-10
RESP05950,STU052,Q003-03,ASS003,1,2024-11-10
RESP05951,STU052,Q003-04,ASS003,1,2024-11-10
RESP05952,STU052,Q003-05,ASS003,1,2024-11-10
RESP05953,STU052,Q003-06,ASS003,1,2024-11-10
RESP05954,STU052,Q003-07,ASS003,1,2024-11-10
RESP05955,STU052,Q003-08,ASS003,1,2024-11-10
RESP05956,STU052,Q003-09,ASS003,0,2024-11-10
RESP05957,STU052,Q003-10,ASS003,1,2024-11-10
RESP05958,STU052,Q003-11,ASS003,1,2024-11-10
RESP05959,STU052,Q003-12,ASS003,0,2024-11-10
RESP05960,STU052,Q003-13,ASS003,0,2024-11-10
RESP05961,STU052,Q003-14,ASS003,0,2024-11-10
RESP05962,STU052,Q003-15,ASS003,0,2024-11-10
RESP05963,STU052,Q003-16,ASS003,0,2024-11-10
RESP05964,STU052,Q003-17,ASS003,1,2024-11-10
RESP05965,STU052,Q003-18,ASS003,1,2024-11-10
RESP05966,STU053,Q003-01,ASS003,0,2024-11-10
RESP05967,STU053,Q003-02,ASS003,0,2024-11-10
RESP05968,STU053,Q003-03,ASS003,0,2024-11-10
RESP05969,STU053,Q003-04,ASS003,0,2024-11-10
RESP05970,STU053,Q003-05,ASS003,1,2024-11-10
RESP05971,STU053,Q003-06,ASS003,1,2024-11-10
RESP05972,STU053,Q003-07,ASS003,0,2024-11-10
RESP05973,STU053,Q003-08,ASS003,1,2024-11-10
RESP05974,STU053,Q003-08,ASS003,1,2024-11-10
RESP05975,STU053,Q003-09,ASS003,1,2024-11-10
RESP05976,STU053,Q003-10,ASS003,0,2024-11-10
RESP05977,STU053,Q003-11,ASS003,1,2024-11-10
RESP05978,STU053,Q003-12,ASS003,1,2024-11-10
RESP05979,STU053,Q003-13,ASS003,0,2024-11-10
RESP05980,STU053,Q003-13,ASS003,0,2024-11-10
RESP05981,STU053,Q003-14,ASS003,0,2024-11-10
RESP05982,STU053,Q003-15,ASS003,1,2024-11-10
RESP05983,STU053,Q003-16,ASS003,0,2024-11-10
RESP05984,STU053,Q003-17,ASS003,0,2024-11-10
RESP05985,STU053,Q003-18,ASS003,0,2024-11-10
RESP05986,STU054,Q003-01,ASS003,0,2024-11-10
RESP05987,STU054,Q003-02,ASS003,1,2024-11-10
RESP05988,STU054,Q003-03,ASS003,0,2024-11-10
RESP05989,STU054,Q003-04,ASS003,0,2024-11-10
RESP05990,STU054,Q003-05,ASS003,0,2024-11-10
RESP05991,STU054,Q003-06,ASS003,0,2024-11-10
RESP05992,STU054,Q003-07,ASS003,0,2024-11-10
RESP05993,STU054,Q003-08,ASS003,0,2024-11-10
RESP05994,STU054,Q003-09,ASS003,1,2024-11-10
RESP05995,STU054,Q003-10,ASS003,1,2024-11-10
RESP05996,STU054,Q003-11,ASS003,0,2024-11-10
RESP05997,STU054,Q003-12,ASS003,1,2024-11-10
RESP05998,STU054,Q003-13,ASS003,0,2024-11-10
RESP05999,STU054,Q003-14,ASS003,0,2024-11-10
RESP06000,STU054,Q003-15,ASS003,0,2024-11-10
RESP06001,STU054,Q003-16,ASS003,0,2024-11-10
RESP06002,STU054,Q003-17,ASS003,1,2024-11-10
RESP06003,STU054,Q003-18,ASS003,0,2024-11-10
RESP06004,STU055,Q003-01,ASS003,1,2024-11-10
RESP06005,STU055,Q003-02,ASS003,1,2024-11-10
RESP06006,STU055,Q003-03,ASS003,1,2024-11-10
RESP06007,STU055,Q003-04,ASS003,0,2024-11-10
RESP06008,STU055,Q003-05,ASS003,0,2024-11-10
RESP06009,STU055,Q003-06,ASS003,1,2024-11-10
RESP06010,STU055,Q003-07,ASS003,1,2024-11-10
RESP06011,STU055,Q003-08,ASS003,0,2024-11-10
RESP06012,STU055,Q003-09,ASS003,0,2024-11-10
RESP06013,STU055,Q003-10,ASS003,0,2024-11-10
RESP06014,STU055,Q003-11,ASS003,1,2024-11-10
RESP06015,STU055,Q003-12,ASS003,1,2024-11-10
RESP06016,STU055,Q003-13,ASS003,0,2024-11-10
RESP06017,STU055,Q003-14,ASS003,1,2024-11-10
RESP06018,STU055,Q003-15,ASS003,0,2024-11-10
RESP06019,STU055,Q003-16,ASS003,0,2024-11-10
RESP06020,STU055,Q003-17,ASS003,0,2024-11-10
RESP06021,STU055,Q003-18,ASS003,0,2024-11-10
RESP06022,STU056,Q003-01,ASS003,1,2024-11-10
RESP06023,STU056,Q003-02,ASS003,1,2024-11-10
RESP06024,STU056,Q003-03,ASS003,0,2024-11-10
RESP06025,STU056,Q003-03,ASS003,0,2024-11-10
RESP06026,STU056,Q003-04,ASS003,0,2024-11-10
RESP06027,STU056,Q003-05,ASS003,0,2024-11-10
RESP06028,STU056,Q003-06,ASS003,0,2024-11-10
RESP06029,STU056,Q003-07,ASS003,0,2024-11-10
RESP06030,STU056,Q003-08,ASS003,1,2024-11-10
RESP06031,STU056,Q003-09,ASS003,0,2024-11-10
RESP06032,STU056,Q003-10,ASS003,1,2024-11-10
RESP06033,STU056,Q003-11,ASS003,0,2024-11-10
RESP06034,STU056,Q003-12,ASS003,0,2024-11-10
RESP06035,STU056,Q003-13,ASS003,0,2024-11-10
RESP06036,STU056,Q003-14,ASS003,1,2024-11-10
RESP06037,STU056,Q003-15,ASS003,1,2024-11-10
RESP06038,STU056,Q003-16,ASS003,0,2024-11-10
RESP06039,STU056,Q003-17,ASS003,0,2024-11-10
RESP06040,STU056,Q003-18,ASS003,0,2024-11-10
RESP06041,STU057,Q003-01,ASS003,1,2024-11-10
RESP06042,STU057,Q003-02,ASS003,1,2024-11-10
RESP06043,STU057,Q003-03,ASS003,1,2024-11-10
RESP06044,STU057,Q003-04,ASS003,1,2024-11-10
RESP06045,STU057,Q003-05,ASS003,1,2024-11-10
RESP06046,STU057,Q003-05,ASS003,1,2024-11-10
RESP06047,STU057,Q003-06,ASS003,1,2024-11-10
RESP06048,STU057,Q003-07,ASS003,1,2024-11-10
RESP06049,STU057,Q003-08,ASS003,0,2024-11-10
RESP06050,STU057,Q003-09,ASS003,1,2024-11-10
RESP06051,STU057,Q003-10,ASS003,1,2024-11-10
RESP06052,STU057,Q003-11,ASS003,1,2024-11-10
RESP06053,STU057,Q003-12,ASS003,1,2024-11-10
RESP06054,STU057,Q003-13,ASS003,1,2024-11-10
RESP06055,STU057,Q003-14,ASS003,1,2024-11-10
RESP06056,STU057,Q003-15,ASS003,0,2024-11-10
RESP06057,STU057,Q003-16,ASS003,0,2024-11-10
RESP06058,STU057,Q003-17,ASS003,0,2024-11-10
RESP06059,STU057,Q003-18,ASS003,1,2024-11-10
RESP06060,STU058,Q003-01,ASS003,1,2024-11-10
RESP06061,STU058,Q003-02,ASS003,0,2024-11-10
RESP06062,STU058,Q003-03,ASS003,1,2024-11-10
RESP06063,STU058,Q003-04,ASS003,1,2024-11-10
RESP06064,STU058,Q003-05,ASS003,0,2024-11-10
RESP06065,STU058,Q003-06,ASS003,0,2024-11-10
RESP06066,STU058,Q003-07,ASS003,0,2024-11-10
RESP06067,STU058,Q003-08,ASS003,1,2024-11-10
RESP06068,STU058,Q003-09,ASS003,0,2024-11-10
RESP06069,STU058,Q003-10,ASS003,0,2024-11-10
RESP06070,STU058,Q003-11,ASS003,0,2024-11-10
RESP06071,STU058,Q003-12,ASS003,1,2024-11-10
RESP06072,STU058,Q003-13,ASS003,0,2024-11-10
RESP06073,STU058,Q003-14,ASS003,0,2024-11-10
RESP06074,STU058,Q003-15,ASS003,0,2024-11-10
RESP06075,STU058,Q003-16,ASS003,0,2024-11-10
RESP06076,STU058,Q003-17,ASS003,1,2024-11-10
RESP06077,STU058,Q003-18,ASS003,1,2024-11-10
RESP06078,STU059,Q003-01,ASS003,0,2024-11-10
RESP06079,STU059,Q003-02,ASS003,1,2024-11-10
RESP06080,STU059,Q003-03,ASS003,0,2024-11-10
RESP06081,STU059,Q003-04,ASS003,1,2024-11-10
RESP06082,STU059,Q003-05,ASS003,0,2024-11-10
RESP06083,STU059,Q003-06,ASS003,1,2024-11-10
RESP06084,STU059,Q003-07,ASS003,1,2024-11-10
RESP06085,STU059,Q003-08,ASS003,0,2024-11-10
RESP06086,STU059,Q003-09,ASS003,1,2024-11-10
RESP06087,STU059,Q003-10,ASS003,0,2024-11-10
RESP06088,STU059,Q003-11,ASS003,1,2024-11-10
RESP06089,STU059,Q003-12,ASS003,1,2024-11-10
RESP06090,STU059,Q003-13,ASS003,0,2024-11-10
RESP06091,STU059,Q003-14,ASS003,1,2024-11-10
RESP06092,STU059,Q003-15,ASS003,1,2024-11-10
RESP06093,STU059,Q003-16,ASS003,1,2024-11-10
RESP06094,STU059,Q003-17,ASS003,1,2024-11-10
RESP06095,STU059,Q003-18,ASS003,1,2024-11-10
RESP06096,STU060,Q003-01,ASS003,1,2024-11-10
RESP06097,STU060,Q003-02,ASS003,1,2024-11-10
RESP06098,STU060,Q003-03,ASS003,1,2024-11-10
RESP06099,STU060,Q003-04,ASS003,1,2024-11-10
RESP06100,STU060,Q003-05,ASS003,1,2024-11-10
RESP06101,STU060,Q003-06,ASS003,1,2024-11-10
RESP06102,STU060,Q003-07,ASS003,1,2024-11-10
RESP06103,STU060,Q003-08,ASS003,1,2024-11-10
RESP06104,STU060,Q003-09,ASS003,1,2024-11-10
RESP06105,STU060,Q003-10,ASS003,1,2024-11-10
RESP06106,STU060,Q003-11,ASS003,1,2024-11-10
RESP06107,STU060,Q003-12,ASS003,1,2024-11-10
RESP06108,STU060,Q003-13,ASS003,1,2024-11-10
RESP06109,STU060,Q003-14,ASS003,0,2024-11-10
RESP06110,STU060,Q003-15,ASS003,1,2024-11-10
RESP06111,STU060,Q003-16,ASS003,1,2024-11-10
RESP06112,STU060,Q003-17,ASS003,1,2024-11-10
RESP06113,STU060,Q003-18,ASS003,1,2024-11-10
RESP06114,STU061,Q003-01,ASS003,0,2024-11-10
RESP06115,STU061,Q003-02,ASS003,1,2024-11-10
RESP06116,STU061,Q003-03,ASS003,1,2024-11-10
RESP06117,STU061,Q003-04,ASS003,1,2024-11-10
RESP06118,STU061,Q003-05,ASS003,1,2024-11-10
RESP06119,STU061,Q003-06,ASS003,1,2024-11-10
RESP06120,STU061,Q003-07,ASS003,1,2024-11-10
RESP06121,STU061,Q003-08,ASS003,1,2024-11-10
RESP06122,STU061,Q003-09,ASS003,1,2024-11-10
RESP06123,STU061,Q003-10,ASS003,0,2024-11-10
RESP06124,STU061,Q003-11,ASS003,1,2024-11-10
RESP06125,STU061,Q003-12,ASS003,1,2024-11-10
RESP06126,STU061,Q003-13,ASS003,1,2024-11-10
RESP06127,STU061,Q003-14,ASS003,1,2024-11-10
RESP06128,STU061,Q003-15,ASS003,0,2024-11-10
RESP06129,STU061,Q003-16,ASS003,1,2024-11-10
RESP06130,STU061,Q003-17,ASS003,0,2024-11-10
RESP06131,STU061,Q003-18,ASS003,1,2024-11-10
RESP06132,STU062,Q003-01,ASS003,0,2024-11-10
RESP06133,STU062,Q003-02,ASS003,0,2024-11-10
RESP06134,STU062,Q003-03,ASS003,1,2024-11-10
RESP06135,STU062,Q003-03,ASS003,1,2024-11-10
RESP06136,STU062,Q003-04,ASS003,0,2024-11-10
RESP06137,STU062,Q003-05,ASS003,1,2024-11-10
RESP06138,STU062,Q003-06,ASS003,1,2024-11-10
RESP06139,STU062,Q003-07,ASS003,1,2024-11-10
RESP06140,STU062,Q003-08,ASS003,0,2024-11-10
RESP06141,STU062,Q003-09,ASS003,0,2024-11-10
RESP06142,STU062,Q003-10,ASS003,1,2024-11-10
RESP06143,STU062,Q003-11,ASS003,1,2024-11-10
RESP06144,STU062,Q003-12,ASS003,0,2024-11-10
RESP06145,STU062,Q003-13,ASS003,0,2024-11-10
RESP06146,STU062,Q003-14,ASS003,1,2024-11-10
RESP06147,STU062,Q003-15,ASS003,0,2024-11-10
RESP06148,STU062,Q003-16,ASS003,0,2024-11-10
RESP06149,STU062,Q003-17,ASS003,1,2024-11-10
RESP06150,STU062,Q003-18,ASS003,1,2024-11-10
RESP06151,STU063,Q003-01,ASS003,1,2024-11-10
RESP06152,STU063,Q003-02,ASS003,0,2024-11-10
RESP06153,STU063,Q003-03,ASS003,1,2024-11-10
RESP06154,STU063,Q003-04,ASS003,1,2024-11-10
RESP06155,STU063,Q003-05,ASS003,0,2024-11-10
RESP06156,STU063,Q003-06,ASS003,1,2024-11-10
RESP06157,STU063,Q003-06,ASS003,1,2024-11-10
RESP06158,STU063,Q003-07,ASS003,0,2024-11-10
RESP06159,STU063,Q003-08,ASS003,0,2024-11-10
RESP06160,STU063,Q003-09,ASS003,1,2024-11-10
RESP06161,STU063,Q003-10,ASS003,0,2024-11-10
RESP06162,STU063,Q003-11,ASS003,1,2024-11-10
RESP06163,STU063,Q003-12,ASS003,1,2024-11-10
RESP06164,STU063,Q003-13,ASS003,1,2024-11-10
RESP06165,STU063,Q003-14,ASS003,0,2024-11-10
RESP06166,STU063,Q003-15,ASS003,0,2024-11-10
RESP06167,STU063,Q003-16,ASS003,0,2024-11-10
RESP06168,STU063,Q003-17,ASS003,0,2024-11-10
RESP06169,STU063,Q003-18,ASS003,0,2024-11-10
RESP06170,STU063,Q003-18,ASS003,0,2024-11-10
RESP06171,STU064,Q003-01,ASS003,1,2024-11-10
RESP06172,STU064,Q003-02,ASS003,1,2024-11-10
RESP06173,STU064,Q003-03,ASS003,1,2024-11-10
RESP06174,STU064,Q003-04,ASS003,1,2024-11-10
RESP06175,STU064,Q003-05,ASS003,1,2024-11-10
RESP06176,STU064,Q003-06,ASS003,1,2024-11-10
RESP06177,STU064,Q003-07,ASS003,1,2024-11-10
RESP06178,STU064,Q003-08,ASS003,1,2024-11-10
RESP06179,STU064,Q003-09,ASS003,1,2024-11-10
RESP06180,STU064,Q003-10,ASS003,1,2024-11-10
RESP06181,STU064,Q003-11,ASS003,1,2024-11-10
RESP06182,STU064,Q003-12,ASS003,1,2024-11-10
RESP06183,STU064,Q003-13,ASS003,0,2024-11-10
RESP06184,STU064,Q003-14,ASS003,0,2024-11-10
RESP06185,STU064,Q003-15,ASS003,1,2024-11-10
RESP06186,STU064,Q003-16,ASS003,1,2024-11-10
RESP06187,STU064,Q003-17,ASS003,1,2024-11-10
RESP06188,STU064,Q003-18,ASS003,1,2024-11-10
RESP06189,STU065,Q003-01,ASS003,0,2024-11-10
RESP06190,STU065,Q003-02,ASS003,0,2024-11-10
RESP06191,STU065,Q003-03,ASS003,0,2024-11-10
RESP06192,STU065,Q003-04,ASS003,0,2024-11-10
RESP06193,STU065,Q003-05,ASS003,0,2024-11-10
RESP06194,STU065,Q003-06,ASS003,1,2024-11-10
RESP06195,STU065,Q003-06,ASS003,1,2024-11-10
RESP06196,STU065,Q003-07,ASS003,0,2024-11-10
RESP06197,STU065,Q003-08,ASS003,1,2024-11-10
RESP06198,STU065,Q003-09,ASS003,0,2024-11-10
RESP06199,STU065,Q003-10,ASS003,0,2024-11-10
RESP06200,STU065,Q003-11,ASS003,0,2024-11-10
RESP06201,STU065,Q003-12,ASS003,1,2024-11-10
RESP06202,STU065,Q003-13,ASS003,1,2024-11-10
RESP06203,STU065,Q003-14,ASS003,0,2024-11-10
RESP06204,STU065,Q003-15,ASS003,0,2024-11-10
RESP06205,STU065,Q003-16,ASS003,0,2024-11-10
RESP06206,STU065,Q003-17,ASS003,0,2024-11-10
RESP06207,STU065,Q003-18,ASS003,0,2024-11-10
RESP06208,STU066,Q003-01,ASS003,1,2024-11-10
RESP06209,STU066,Q003-02,ASS003,1,2024-11-10
RESP06210,STU066,Q003-03,ASS003,1,2024-11-10
RESP06211,STU066,Q003-04,ASS003,0,2024-11-10
RESP06212,STU066,Q003-05,ASS003,1,2024-11-10
RESP06213,STU066,Q003-06,ASS003,1,2024-11-10
RESP06214,STU066,Q003-07,ASS003,1,2024-11-10
RESP06215,STU066,Q003-08,ASS003,0,2024-11-10
RESP06216,STU066,Q003-09,ASS003,0,2024-11-10
RESP06217,STU066,Q003-10,ASS003,0,2024-11-10
RESP06218,STU066,Q003-11,ASS003,1,2024-11-10
RESP06219,STU066,Q003-12,ASS003,1,2024-11-10
RESP06220,STU066,Q003-13,ASS003,0,2024-11-10
RESP06221,STU066,Q003-14,ASS003,1,2024-11-10
RESP06222,STU066,Q003-15,ASS003,0,2024-11-10
RESP06223,STU066,Q003-16,ASS003,0,2024-11-10
RESP06224,STU066,Q003-17,ASS003,1,2024-11-10
RESP06225,STU066,Q003-18,ASS003,0,2024-11-10
RESP06226,STU067,Q003-01,ASS003,1,2024-11-10
RESP06227,STU067,Q003-02,ASS003,1,2024-11-10
RESP06228,STU067,Q003-03,ASS003,1,2024-11-10
RESP06229,STU067,Q003-04,ASS003,0,2024-11-10
RESP06230,STU067,Q003-05,ASS003,0,2024-11-10
RESP06231,STU067,Q003-06,ASS003,0,2024-11-10
RESP06232,STU067,Q003-07,ASS003,0,2024-11-10
RESP06233,STU067,Q003-08,ASS003,0,2024-11-10
RESP06234,STU067,Q003-09,ASS003,1,2024-11-10
RESP06235,STU067,Q003-10,ASS003,0,2024-11-10
RESP06236,STU067,Q003-11,ASS003,1,2024-11-10
RESP06237,STU067,Q003-12,ASS003,1,2024-11-10
RESP06238,STU067,Q003-13,ASS003,1,2024-11-10
RESP06239,STU067,Q003-14,ASS003,1,2024-11-10
RESP06240,STU067,Q003-15,ASS003,0,2024-11-10
RESP06241,STU067,Q003-16,ASS003,0,2024-11-10
RESP06242,STU067,Q003-17,ASS003,0,2024-11-10
RESP06243,STU067,Q003-18,ASS003,0,2024-11-10
RESP06244,STU068,Q003-01,ASS003,1,2024-11-10
RESP06245,STU068,Q003-02,ASS003,0,2024-11-10
RESP06246,STU068,Q003-03,ASS003,0,2024-11-10
RESP06247,STU068,Q003-04,ASS003,1,2024-11-10
RESP06248,STU068,Q003-05,ASS003,0,2024-11-10
RESP06249,STU068,Q003-06,ASS003,1,2024-11-10
RESP06250,STU068,Q003-07,ASS003,0,2024-11-10
RESP06251,STU068,Q003-08,ASS003,1,2024-11-10
RESP06252,STU068,Q003-09,ASS003,0,2024-11-10
RESP06253,STU068,Q003-10,ASS003,0,2024-11-10
RESP06254,STU068,Q003-11,ASS003,0,2024-11-10
RESP06255,STU068,Q003-12,ASS003,1,2024-11-10
RESP06256,STU068,Q003-13,ASS003,0,2024-11-10
RESP06257,STU068,Q003-14,ASS003,0,2024-11-10
RESP06258,STU068,Q003-15,ASS003,0,2024-11-10
RESP06259,STU068,Q003-16,ASS003,0,2024-11-10
RESP06260,STU068,Q003-17,ASS003,0,2024-11-10
RESP06261,STU068,Q003-18,ASS003,0,2024-11-10
RESP06262,STU069,Q003-01,ASS003,0,2024-11-10
RESP06263,STU069,Q003-02,ASS003,0,2024-11-10
RESP06264,STU069,Q003-03,ASS003,1,2024-11-10
RESP06265,STU069,Q003-04,ASS003,0,2024-11-10
RESP06266,STU069,Q003-05,ASS003,0,2024-11-10
RESP06267,STU069,Q003-06,ASS003,1,2024-11-10
RESP06268,STU069,Q003-07,ASS003,1,2024-11-10
RESP06269,STU069,Q003-08,ASS003,1,2024-11-10
RESP06270,STU069,Q003-09,ASS003,0,2024-11-10
RESP06271,STU069,Q003-10,ASS003,1,2024-11-10
RESP06272,STU069,Q003-11,ASS003,0,2024-11-10
RESP06273,STU069,Q003-12,ASS003,0,2024-11-10
RESP06274,STU069,Q003-13,ASS003,1,2024-11-10
RESP06275,STU069,Q003-14,ASS003,0,2024-11-10
RESP06276,STU069,Q003-15,ASS003,0,2024-11-10
RESP06277,STU069,Q003-16,ASS003,0,2024-11-10
RESP06278,STU069,Q003-17,ASS003,0,2024-11-10
RESP06279,STU069,Q003-18,ASS003,1,2024-11-10
RESP06280,STU070,Q003-01,ASS003,1,2024-11-10
RESP06281,STU070,Q003-02,ASS003,0,2024-11-10
RESP06282,STU070,Q003-03,ASS003,1,2024-11-10
RESP06283,STU070,Q003-04,ASS003,1,2024-11-10
RESP06284,STU070,Q003-05,ASS003,1,2024-11-10
RESP06285,STU070,Q003-06,ASS003,1,2024-11-10
RESP06286,STU070,Q003-07,ASS003,1,2024-11-10
RESP06287,STU070,Q003-08,ASS003,1,2024-11-10
RESP06288,STU070,Q003-09,ASS003,1,2024-11-10
RESP06289,STU070,Q003-09,ASS003,1,2024-11-10
RESP06290,STU070,Q003-10,ASS003,1,2024-11-10
RESP06291,STU070,Q003-11,ASS003,1,2024-11-10
RESP06292,STU070,Q003-12,ASS003,1,2024-11-10
RESP06293,STU070,Q003-13,ASS003,0,2024-11-10
RESP06294,STU070,Q003-14,ASS003,0,2024-11-10
RESP06295,STU070,Q003-15,ASS003,1,2024-11-10
RESP06296,STU070,Q003-16,ASS003,0,2024-11-10
RESP06297,STU070,Q003-17,ASS003,1,2024-11-10
RESP06298,STU070,Q003-18,ASS003,0,2024-11-10
RESP06299,STU071,Q003-01,ASS003,1,2024-11-10
RESP06300,STU071,Q003-02,ASS003,1,2024-11-10
RESP06301,STU071,Q003-03,ASS003,1,2024-11-10
RESP06302,STU071,Q003-04,ASS003,0,2024-11-10
RESP06303,STU071,Q003-05,ASS003,0,2024-11-10
RESP06304,STU071,Q003-06,ASS003,0,2024-11-10
RESP06305,STU071,Q003-07,ASS003,1,2024-11-10
RESP06306,STU071,Q003-08,ASS003,1,2024-11-10
RESP06307,STU071,Q003-09,ASS003,1,2024-11-10
RESP06308,STU071,Q003-10,ASS003,1,2024-11-10
RESP06309,STU071,Q003-11,ASS003,0,2024-11-10
RESP06310,STU071,Q003-12,ASS003,1,2024-11-10
RESP06311,STU071,Q003-13,ASS003,1,2024-11-10
RESP06312,STU071,Q003-14,ASS003,1,2024-11-10
RESP06313,STU071,Q003-15,ASS003,1,2024-11-10
RESP06314,STU071,Q003-16,ASS003,0,2024-11-10
RESP06315,STU071,Q003-17,ASS003,1,2024-11-10
RESP06316,STU071,Q003-18,ASS003,0,2024-11-10
RESP06317,STU072,Q003-01,ASS003,1,2024-11-10
RESP06318,STU072,Q003-02,ASS003,0,2024-11-10
RESP06319,STU072,Q003-03,ASS003,0,2024-11-10
RESP06320,STU072,Q003-04,ASS003,1,2024-11-10
RESP06321,STU072,Q003-05,ASS003,1,2024-11-10
RESP06322,STU072,Q003-06,ASS003,0,2024-11-10
RESP06323,STU072,Q003-07,ASS003,0,2024-11-10
RESP06324,STU072,Q003-08,ASS003,0,2024-11-10
RESP06325,STU072,Q003-09,ASS003,1,2024-11-10
RESP06326,STU072,Q003-10,ASS003,1,2024-11-10
RESP06327,STU072,Q003-11,ASS003,1,2024-11-10
RESP06328,STU072,Q003-12,ASS003,1,2024-11-10
RESP06329,STU072,Q003-13,ASS003,0,2024-11-10
RESP06330,STU072,Q003-14,ASS003,0,2024-11-10
RESP06331,STU072,Q003-15,ASS003,1,2024-11-10
RESP06332,STU072,Q003-16,ASS003,0,2024-11-10
RESP06333,STU072,Q003-17,ASS003,0,2024-11-10
RESP06334,STU072,Q003-18,ASS003,0,2024-11-10
RESP06335,STU073,Q003-01,ASS003,1,2024-11-10
RESP06336,STU073,Q003-02,ASS003,1,2024-11-10
RESP06337,STU073,Q003-03,ASS003,1,2024-11-10
RESP06338,STU073,Q003-04,ASS003,1,2024-11-10
RESP06339,STU073,Q003-05,ASS003,1,2024-11-10
RESP06340,STU073,Q003-06,ASS003,1,2024-11-10
RESP06341,STU073,Q003-07,ASS003,1,2024-11-10
RESP06342,STU073,Q003-08,ASS003,0,2024-11-10
RESP06343,STU073,Q003-09,ASS003,0,2024-11-10
RESP06344,STU073,Q003-10,ASS003,0,2024-11-10
RESP06345,STU073,Q003-11,ASS003,1,2024-11-10
RESP06346,STU073,Q003-12,ASS003,1,2024-11-10
RESP06347,STU073,Q003-13,ASS003,1,2024-11-10
RESP06348,STU073,Q003-14,ASS003,1,2024-11-10
RESP06349,STU073,Q003-15,ASS003,1,2024-11-10
RESP06350,STU073,Q003-16,ASS003,1,2024-11-10
RESP06351,STU073,Q003-17,ASS003,1,2024-11-10
RESP06352,STU073,Q003-18,ASS003,1,2024-11-10
RESP06353,STU074,Q003-01,ASS003,0,2024-11-10
RESP06354,STU074,Q003-02,ASS003,0,2024-11-10
RESP06355,STU074,Q003-03,ASS003,1,2024-11-10
RESP06356,STU074,Q003-04,ASS003,0,2024-11-10
RESP06357,STU074,Q003-05,ASS003,0,2024-11-10
RESP06358,STU074,Q003-06,ASS003,1,2024-11-10
RESP06359,STU074,Q003-07,ASS003,0,2024-11-10
RESP06360,STU074,Q003-08,ASS003,0,2024-11-10
RESP06361,STU074,Q003-09,ASS003,0,2024-11-10
RESP06362,STU074,Q003-10,ASS003,0,2024-11-10
RESP06363,STU074,Q003-11,ASS003,0,2024-11-10
RESP06364,STU074,Q003-12,ASS003,0,2024-11-10
RESP06365,STU074,Q003-13,ASS003,0,2024-11-10
RESP06366,STU074,Q003-14,ASS003,0,2024-11-10
RESP06367,STU074,Q003-15,ASS003,1,2024-11-10
RESP06368,STU074,Q003-16,ASS003,1,2024-11-10
RESP06369,STU074,Q003-17,ASS003,1,2024-11-10
RESP06370,STU074,Q003-18,ASS003,0,2024-11-10
RESP06371,STU075,Q003-01,ASS003,1,2024-11-10
RESP06372,STU075,Q003-02,ASS003,1,2024-11-10
RESP06373,STU075,Q003-03,ASS003,1,2024-11-10
RESP06374,STU075,Q003-04,ASS003,1,2024-11-10
RESP06375,STU075,Q003-04,ASS003,1,2024-11-10
RESP06376,STU075,Q003-05,ASS003,1,2024-11-10
RESP06377,STU075,Q003-06,ASS003,1,2024-11-10
RESP06378,STU075,Q003-07,ASS003,1,2024-11-10
RESP06379,STU075,Q003-08,ASS003,0,2024-11-10
RESP06380,STU075,Q003-09,ASS003,1,2024-11-10
RESP06381,STU075,Q003-10,ASS003,0,2024-11-10
RESP06382,STU075,Q003-11,ASS003,1,2024-11-10
RESP06383,STU075,Q003-12,ASS003,1,2024-11-10
RESP06384,STU075,Q003-13,ASS003,0,2024-11-10
RESP06385,STU075,Q003-14,ASS003,0,2024-11-10
RESP06386,STU075,Q003-15,ASS003,1,2024-11-10
RESP06387,STU075,Q003-16,ASS003,0,2024-11-10
RESP06388,STU075,Q003-17,ASS003,0,2024-11-10
RESP06389,STU075,Q003-18,ASS003,1,2024-11-10
RESP06390,STU075,Q003-18,ASS003,1,2024-11-10
RESP06391,STU076,Q003-01,ASS003,1,2024-11-10
RESP06392,STU076,Q003-02,ASS003,1,2024-11-10
RESP06393,STU076,Q003-03,ASS003,1,2024-11-10
RESP06394,STU076,Q003-04,ASS003,0,2024-11-10
RESP06395,STU076,Q003-05,ASS003,0,2024-11-10
RESP06396,STU076,Q003-06,ASS003,1,2024-11-10
RESP06397,STU076,Q003-07,ASS003,0,2024-11-10
RESP06398,STU076,Q003-08,ASS003,0,2024-11-10
RESP06399,STU076,Q003-09,ASS003,1,2024-11-10
RESP06400,STU076,Q003-10,ASS003,1,2024-11-10
RESP06401,STU076,Q003-11,ASS003,1,2024-11-10
