loan_id,loan_grade,loan_subgrade,grade_mismatch_flag,loan_purpose,loan_term_months,loan_amount,loan_amount_clean,loan_amount_flag,interest_rate,interest_rate_clean,interest_rate_flag,installment,issue_date,first_payment_date,date_sequence_flag,loan_status,total_payment,principal_received,interest_received,charged_off_amount,credit_score_clean,credit_score_flag,credit_score,dti,dti_clean,dti_flag,annual_income,employment_length,employment_length_clean,home_ownership,addr_state,state_name,state_flag
LN000781,B,B3,OK,educational,60,36400,36400,OK,9.34,9.34,OK,761.62,6/30/2023,8/3/2023,OK,Fully Paid,45426.64,36400,9026.64,0,709,OK,709,8.06,8.06,OK,173300,7 years,7 years,MORTGAGE,NH,New Hampshire,OK
LN000160,B,B2,OK,vacation,36,36000,36000,OK,9.68,9.68,OK,1156.22,8/29/2021,10/3/2021,OK,Default,12718.42,8902.89,3815.53,0,769,OK,769,24.62,24.62,OK,93900,,MISSING,RENT,FL,Florida,OK
LN000003,B,B3,OK,credit_card,36,,,FLAGGED,9.76,9.76,OK,189.71,10/28/2021,11/30/2021,OK,Current,948.55,616.56,331.99,0,766,OK,766,23.38,23.38,OK,76100,10+ years,10+ years,RENT,OK,Oklahoma,OK
LN000850,B,B4,OK,home_improvement,36,39000,39000,OK,10.25,10.25,OK,1263,4/11/2023,5/11/2023,OK,Current,23997,15598.05,8398.95,0,683,OK,683,6.29,6.29,OK,57100,7 years,7 years,MORTGAGE,MN,Minnesota,OK
LN002165,E,E3,OK,vacation,60,14000,14000,OK,25.24,25.24,OK,412.89,8/8/2023,9/9/2023,OK,Charged Off,3676.79,2573.75,1103.04,11426.25,655,OK,655,11.98,11.98,OK,126500,10+ years,10+ years,MORTGAGE,NM,New Mexico,OK
LN001597,B,B1,OK,renewable_energy,60,36700,36700,OK,10.13,10.13,OK,782.12,11/28/2021,1/1/2022,OK,Fully Paid,47146.71,36700,10446.71,0,771,OK,771,42.76,42.76,OK,149900,8 years,8 years,MORTGAGE,AZ,Arizona,OK
LN001777,D,D5,OK,educational,60,17200,17200,OK,17.32,17.32,OK,430.43,10/27/2021,11/30/2021,OK,Charged Off,8105.77,5674.04,2431.73,11525.96,693,OK,693,5.47,5.47,OK,105700,4 years,4 years,RENT,FL,Florida,OK
LN001914,A,A3,OK,vacation,36,5700,5700,OK,6.53,6.53,OK,174.78,12/25/2021,1/28/2022,OK,Charged Off,2382.09,1667.46,714.63,4032.54,,ABOVE_MAX,979,33.82,33.82,OK,193500,4 years,4 years,MORTGAGE,MO,Missouri,OK
LN001044,C,C1,OK,educational,36,33700,33700,OK,14.92,14.92,OK,1166.9,6/6/2022,7/4/2022,OK,Fully Paid,41802.43,33700,8102.43,0,580,OK,580,16.49,16.49,OK,241600,9 years,9 years,MORTGAGE,MT,Montana,OK
LN001545,B,B3,OK,credit_card,36,37800,37800,OK,11.2,11.2,OK,1241.11,8/17/2022,9/15/2022,OK,Charged Off,4074.35,2852.04,1222.3,34947.96,640,OK,640,31.65,31.65,OK,45200,5 years,5 years,OWN,PA,Pennsylvania,OK
LN003160,F,F2,OK,vacation,60,9400,9400,OK,28.13,28.13,OK,293.41,3/22/2023,4/22/2023,OK,Current,12029.81,7819.38,4210.43,0,,NULL,,32.51,32.51,OK,145500,2 years,2 years,MORTGAGE,UT,Utah,OK
LN000054,C,C2,OK,car,36,12500,12500,OK,15.09,15.09,OK,433.87,10/22/2023,11/23/2023,OK,Current,3037.09,1974.11,1062.98,0,595,OK,595,11.64,11.64,OK,150900,6 years,6 years,MORTGAGE,ME,Maine,OK
LN003467,C,C1,OK,renewable_energy,60,32800,32800,OK,15.58,15.58,OK,790.33,10/4/2023,11/3/2023,OK,Default,5532.31,3872.62,1659.69,0,694,OK,694,44.44,44.44,OK,46500,3 years,3 years,MORTGAGE,HI,Hawaii,OK
LN001912,A,A5,OK,educational,36,4000,4000,OK,7.21,7.21,OK,123.89,9/19/2022,10/21/2022,OK,Charged Off,1857.62,1300.33,557.29,2699.67,672,OK,672,37.98,37.98,OK,56800,< 1 year,< 1 year,MORTGAGE,RI,Rhode Island,OK
LN002423,G,G2,OK,major_purchase,60,20900,20900,OK,34.49,34.49,OK,734.94,12/11/2021,1/10/2022,OK,Fully Paid,43655.36,20900,22755.36,0,652,OK,652,215.87,,DTI_IMPOSSIBLE,59100,8 years,8 years,RENT,ME,Maine,OK
LN000825,C,C3,OK,wedding,36,26800,26800,OK,14.14,14.14,OK,917.78,12/10/2023,1/7/2024,OK,Fully Paid,33120.12,26800,6320.12,0,610,OK,610,18.66,18.66,OK,60200,6 years,6 years,OWN,DE,Delaware,OK
LN003218,C,C1,OK,credit_card,36,38000,38000,OK,12.57,12.57,OK,1272.51,4/9/2022,5/12/2022,OK,Current,7635.06,4962.79,2672.27,0,753,OK,753,22.6,22.6,OK,56400,4 years,4 years,OTHER,CT,Connecticut,OK
LN001390,D,D2,OK,debt_consolidation,36,4800,4800,OK,18.68,18.68,OK,175.17,2/11/2023,3/15/2023,OK,Current,700.68,455.44,245.24,0,745,OK,745,31.75,31.75,OK,164100,1 year,1 year,RENT,CT,Connecticut,OK
LN002949,A,A4,OK,vacation,60,36000,36000,OK,7.38,7.38,OK,719.32,11/17/2023,12/22/2023,OK,Charged Off,17917.62,12542.33,5375.29,23457.67,682,OK,682,11.34,11.34,OK,44000,10+ years,10+ years,RENT,IL,Illinois,OK
LN002255,B,B5,OK,credit_card,60,1000,1000,OK,9.31,9.31,OK,20.91,9/27/2021,10/30/2021,OK,Fully Paid,1236.87,1000,236.87,0,700,OK,700,20.25,20.25,OK,87500,1 year,1 year,RENT,WI,Wisconsin,OK
LN001608,A,D5,GRADE_MISMATCH,wedding,36,14700,14700,OK,6.06,6.06,OK,447.6,6/22/2023,7/23/2023,OK,Default,447.6,313.32,134.28,0,734,OK,734,37.56,37.56,OK,170000,5 years,5 years,RENT,OH,Ohio,OK
LN001595,D,D4,OK,moving,36,37300,37300,OK,19.48,19.48,OK,1376.34,8/26/2022,9/25/2022,OK,Fully Paid,50105.14,37300,12805.14,0,583,OK,583,17.04,17.04,OK,126100,3 years,3 years,RENT,ND,North Dakota,OK
LN000772,D,D2,OK,home_improvement,60,15300,15300,OK,21,21,OK,413.92,9/19/2021,10/21/2021,OK,Fully Paid,24586.78,15300,9286.78,0,718,OK,718,16.83,16.83,OK,186600,< 1 year,< 1 year,RENT,LA,Louisiana,OK
LN001869,B,B2,OK,credit_card,60,11200,11200,OK,11.4,11.4,OK,245.76,10/13/2021,11/12/2021,OK,Charged Off,6603.39,4622.37,1981.02,6577.63,673,OK,673,38.31,38.31,OK,208700,9 years,9 years,MORTGAGE,WI,Wisconsin,OK
LN001086,C,C1,OK,educational,36,30500,30500,OK,15.98,15.98,OK,1071.99,4/15/2021,5/17/2021,OK,Late (31-120 Days),11791.89,8254.32,3537.57,0,,ABOVE_MAX,936,9.02,9.02,OK,190300,8 years,8 years,RENT,NE,Nebraska,OK
LN002459,A,A2,OK,wedding,36,28200,28200,OK,7.91,7.91,OK,882.52,6/28/2023,7/29/2023,OK,Current,11472.76,7457.29,4015.47,0,590,OK,590,16.11,16.11,OK,220100,2 years,2 years,RENT,DE,Delaware,OK
LN001326,B,B5,OK,renewable_energy,36,17900,17900,OK,11.29,11.29,OK,588.48,5/24/2021,6/27/2021,OK,Charged Off,9705.43,6793.8,2911.63,11106.2,784,OK,784,44.61,44.61,OK,162400,10+ years,10+ years,RENT,KS,Kansas,OK
LN001464,D,D4,OK,credit_card,60,,,FLAGGED,17.71,17.71,OK,663.71,12/30/2021,1/28/2022,OK,Fully Paid,40338.11,26300,14038.11,0,660,OK,660,39.81,39.81,OK,139400,8 years,8 years,MORTGAGE,NY,New York,OK
LN000807,C,C1,OK,renewable_energy,36,8300,8300,OK,15.74,15.74,OK,290.74,8/13/2022,9/11/2022,OK,Fully Paid,10328.17,8300,2028.17,0,801,OK,801,42.68,42.68,OK,127300,1 year,1 year,OWN,NM,New Mexico,OK
LN002213,D,D2,OK,car,60,33500,33500,OK,17.96,17.96,OK,849.95,5/24/2023,6/24/2023,OK,Charged Off,2274.58,1592.21,682.37,31907.79,757,OK,757,14.42,14.42,OK,129500,4 years,4 years,OWN,NE,Nebraska,OK
LN002235,E,E5,OK,home_improvement,60,21700,21700,OK,24.67,24.67,OK,632.73,12/21/2021,1/18/2022,OK,Current,28472.85,18507.35,9965.5,0,683,OK,683,21.48,21.48,OK,32900,1 year,1 year,OWN,WA,Washington,OK
LN002109,C,C3,OK,educational,36,2400,2400,OK,12.9,12.9,OK,80.75,3/28/2022,4/26/2022,OK,Charged Off,515.11,360.58,154.53,2039.42,728,OK,728,42.81,42.81,OK,94600,5 years,5 years,MORTGAGE,ME,Maine,OK
LN002565,F,F4,OK,home_improvement,36,29100,29100,OK,29.04,29.04,OK,1220.09,6/6/2022,7/11/2022,OK,Late (31-120 Days),12200.9,8540.63,3660.27,0,623,OK,623,15.87,15.87,OK,127600,6 years,6 years,OTHER,AK,Alaska,OK
LN000964,D,D1,OK,major_purchase,36,7600,7600,OK,21.36,21.36,OK,287.74,10/26/2023,11/23/2023,OK,Current,1150.96,748.12,402.84,0,657,OK,657,20.23,20.23,OK,217500,4 years,4 years,RENT,UT,Utah,OK
LN000399,C,C5,OK,car,36,34000,34000,OK,15.14,15.14,OK,1180.95,12/18/2022,1/16/2023,OK,Fully Paid,41900.15,34000,7900.15,0,728,OK,728,41.13,41.13,OK,25000,8 years,8 years,MORTGAGE,NH,New Hampshire,OK
LN003372,F,F5,OK,moving,36,12700,12700,OK,29.25,29.25,OK,533.93,12/26/2022,1/29/2023,OK,Fully Paid,19323.51,12700,6623.51,0,793,OK,793,17.01,17.01,OK,152700,8 years,8 years,MORTGAGE,NC,North Carolina,OK
LN000705,D,D4,OK,renewable_energy,60,29300,29300,OK,17.8,17.8,OK,740.84,7/1/2021,8/3/2021,OK,Fully Paid,43727.22,29300,14427.22,0,691,OK,691,5.46,5.46,OK,87600,< 1 year,< 1 year,MORTGAGE,CO,Colorado,OK
LN000432,C,C2,OK,renewable_energy,60,3700,3700,OK,15.08,15.08,OK,88.18,4/11/2022,5/13/2022,OK,Fully Paid,5238.18,3700,1538.18,0,737,OK,737,37.21,37.21,OK,210600,< 1 year,< 1 year,MORTGAGE,OH,Ohio,OK
LN000293,B,B4,OK,major_purchase,60,16600,16600,OK,10.93,10.93,OK,360.34,11/29/2022,12/29/2022,OK,Charged Off,4157.83,2910.48,1247.35,13689.52,660,OK,660,43.35,43.35,OK,94000,< 1 year,< 1 year,RENT,IA,Iowa,OK
LN003398,B,B3,OK,car,60,9900,9900,OK,11.31,11.31,OK,216.78,7/27/2022,8/24/2022,OK,Current,4118.82,2677.23,1441.59,0,749,OK,749,29.11,29.11,OK,47800,3 years,3 years,RENT,UT,Utah,OK
LN000146,E,E2,OK,medical,60,31500,31500,OK,26.43,26.43,OK,951.16,8/20/2021,9/18/2021,OK,Charged Off,10725.6,7507.92,3217.68,23992.08,672,OK,672,8.12,8.12,OK,70900,< 1 year,< 1 year,OWN,NC,North Carolina,OK
LN002034,E,E5,OK,home_improvement,60,36200,36200,OK,24.06,24.06,OK,1042.66,10/6/2023,11/10/2023,OK,Charged Off,6238.62,4367.03,1871.59,31832.97,696,OK,696,12.93,12.93,OK,234200,1 year,1 year,RENT,AK,Alaska,OK
LN002535,D,D4,OK,credit_card,60,3900,3900,OK,-20.4,,NEGATIVE_RATE,104.2,1/12/2022,2/14/2022,OK,Current,5210,3386.5,1823.5,0,753,OK,753,39.55,39.55,OK,28600,2 years,2 years,MORTGAGE,NJ,New Jersey,OK
LN001166,D,D1,OK,small_business,36,33000,33000,OK,19.73,19.73,OK,1221.86,2/19/2021,3/26/2021,OK,Default,1221.86,855.3,366.56,0,757,OK,757,31.19,31.19,OK,62500,4 years,4 years,RENT,OH,Ohio,OK
LN002051,B,B1,OK,major_purchase,60,19700,19700,OK,11.37,11.37,OK,431.97,1/17/2021,2/17/2021,OK,Default,1727.88,1209.52,518.36,0,817,OK,817,35.02,35.02,OK,231300,,MISSING,MORTGAGE,NH,New Hampshire,OK
LN002789,B,B4,OK,home_improvement,60,7000,7000,OK,11.27,11.27,OK,153.14,10/25/2021,11/22/2021,OK,Fully Paid,9033.01,7000,2033.01,0,646,OK,646,7.26,7.26,OK,234000,5 years,5 years,MORTGAGE,VA,Virginia,OK
LN000340,A,A1,OK,renewable_energy,36,6700,6700,OK,5.71,5.71,OK,202.95,11/30/2021,1/3/2022,OK,Fully Paid,7208.99,6700,508.99,0,650,OK,650,28.39,28.39,OK,187100,9 years,9 years,RENT,AZ,Arizona,OK
LN002178,B,B4,OK,car,36,16000,16000,OK,8.94,8.94,OK,508.35,4/3/2023,5/8/2023,OK,Late (31-120 Days),6100.2,4270.14,1830.06,0,703,OK,703,26.81,26.81,OK,80700,4 years,4 years,OWN,TX,Texas,OK
LN000266,C,C1,OK,small_business,60,1600,1600,OK,15.32,15.32,OK,38.33,2/9/2023,3/12/2023,OK,Default,421.63,295.14,126.49,0,803,OK,803,18.53,18.53,OK,239200,7 years,7 years,MORTGAGE,NV,Nevada,OK
LN002805,B,B4,OK,car,36,28200,28200,OK,11.13,11.13,OK,924.97,1/21/2023,2/23/2023,OK,Charged Off,10816.79,7571.75,3245.04,20628.25,603,OK,603,22.56,22.56,OK,147000,5 years,5 years,MORTGAGE,MO,Missouri,OK
LN001772,B,B2,OK,major_purchase,36,22100,22100,OK,10.53,10.53,OK,718.62,2/11/2023,3/17/2023,OK,Fully Paid,25905.33,22100,3805.33,0,665,OK,665,39.35,39.35,OK,83500,9 years,9 years,RENT,NE,Nebraska,OK
LN000272,A,A2,OK,vacation,36,37700,37700,OK,7.23,7.23,OK,1168.04,11/24/2021,12/28/2021,OK,Fully Paid,42235.89,37700,4535.89,0,628,OK,628,9.83,9.83,OK,185900,2 years,2 years,MORTGAGE,IL,Illinois,OK
LN000697,F,F2,OK,renewable_energy,36,30600,30600,OK,27.89,27.89,OK,1263.91,12/25/2022,1/25/2023,OK,Current,18958.65,12323.12,6635.53,0,687,OK,687,32.86,32.86,OK,93000,6 years,6 years,RENT,IN,Indiana,OK
LN000482,C,C1,OK,renewable_energy,60,10500,10500,OK,14.81,14.81,OK,248.75,1/7/2021,2/7/2021,OK,Current,13681.25,8892.81,4788.44,0,770,OK,770,42.52,42.52,OK,134700,10+ years,10+ years,OWN,SC,South Carolina,OK
LN000245,A,A1,OK,home_improvement,60,11900,11900,OK,7.57,7.57,OK,238.85,8/12/2021,9/12/2021,OK,Current,4777,3105.05,1671.95,0,746,OK,746,173.07,,DTI_IMPOSSIBLE,33200,,MISSING,MORTGAGE,UT,Utah,OK
LN003377,G,G1,OK,car,36,39500,39500,OK,32.24,32.24,OK,1725.67,2/20/2022,3/26/2022,OK,Charged Off,22614.2,15829.94,6784.26,23670.06,589,OK,589,17.41,17.41,OK,37600,< 1 year,< 1 year,OTHER,UT,Utah,OK
LN000477,B,B1,OK,renewable_energy,36,13000,13000,OK,10.77,10.77,OK,424.19,10/1/2022,10/30/2022,OK,Late (31-120 Days),848.38,593.87,254.51,0,802,OK,802,17.2,17.2,OK,163200,2 years,2 years,OWN,99,,INVALID_STATE
LN002033,C,C3,OK,small_business,60,12500,12500,OK,14.99,14.99,OK,297.31,12/9/2022,1/10/2023,OK,Default,3270.41,2289.29,981.12,0,727,OK,727,21.01,21.01,OK,32800,3 years,3 years,MORTGAGE,WV,West Virginia,OK
LN003057,E,E4,OK,major_purchase,60,28100,28100,OK,25.83,25.83,OK,838.5,2/9/2022,3/15/2022,OK,Default,6708,4695.6,2012.4,0,644,OK,644,41.82,41.82,OK,101700,10+ years,10+ years,RENT,WY,Wyoming,OK
LN002684,B,B4,OK,debt_consolidation,36,33000,33000,OK,9.55,9.55,OK,1057.86,5/5/2023,6/7/2023,OK,Fully Paid,38369.57,33000,5369.57,0,798,OK,798,13.26,13.26,OK,246300,6 years,6 years,RENT,SC,South Carolina,OK
LN000814,C,C1,OK,major_purchase,60,12500,12500,OK,13.88,13.88,OK,290.08,2/3/2023,3/3/2023,OK,Late (31-120 Days),1450.4,1015.28,435.12,0,652,OK,652,37.83,37.83,OK,199500,6 years,6 years,RENT,SC,South Carolina,OK
LN001915,C,C2,OK,educational,60,38900,38900,OK,13.99,13.99,OK,904.93,7/24/2022,8/23/2022,OK,Fully Paid,53955.03,38900,15055.03,0,733,OK,733,28.45,28.45,OK,31800,5 years,5 years,MORTGAGE,LA,Louisiana,OK
LN003037,B,B5,OK,moving,60,26900,26900,OK,11.7,11.7,OK,594.31,6/18/2021,7/23/2021,OK,Default,5943.1,4160.17,1782.93,0,,NULL,,26.09,26.09,OK,188700,9 years,9 years,MORTGAGE,AK,Alaska,OK
LN003371,C,C2,OK,major_purchase,36,10500,10500,OK,12.66,12.66,OK,352.07,12/25/2023,1/26/2024,OK,Current,5633.12,3661.53,1971.59,0,664,OK,664,17.26,17.26,OK,184000,,MISSING,MORTGAGE,MT,Montana,OK
LN001805,E,E3,OK,credit_card,36,29600,29600,OK,25.95,25.95,OK,1191.81,2/24/2023,3/28/2023,OK,Fully Paid,42292.89,29600,12692.89,0,804,OK,804,9.58,9.58,OK,108100,8 years,8 years,MORTGAGE,VT,Vermont,OK
LN002607,G,G5,OK,small_business,36,4100,4100,OK,34.59,34.59,OK,184.52,8/29/2022,9/30/2022,OK,Fully Paid,6732.57,4100,2632.57,0,614,OK,614,15.3,15.3,OK,30600,7 years,7 years,RENT,NY,New York,OK
LN000251,A,A3,OK,medical,60,16700,16700,OK,6.26,6.26,OK,324.88,12/12/2021,1/14/2022,OK,Fully Paid,19559.52,16700,2859.52,0,698,OK,698,39.05,39.05,OK,217700,< 1 year,< 1 year,MORTGAGE,PA,Pennsylvania,OK
LN000546,G,G2,OK,moving,60,29400,29400,OK,33.81,33.81,OK,1021.12,1/12/2023,2/9/2023,OK,Current,57182.72,37168.77,20013.95,0,738,OK,738,16.57,16.57,OK,93500,< 1 year,< 1 year,MORTGAGE,NM,New Mexico,OK
LN000739,E,E5,OK,renewable_energy,60,29700,29700,OK,23.2,23.2,OK,840.67,1/16/2022,2/14/2022,OK,Current,10088.04,6557.23,3530.81,0,767,OK,767,12.87,12.87,OK,58000,3 years,3 years,RENT,MN,Minnesota,OK
LN000311,E,E5,OK,educational,60,3600,3600,OK,23.22,23.22,OK,101.94,9/11/2023,10/9/2023,OK,Current,5606.7,3644.36,1962.34,0,617,OK,617,23.87,23.87,OK,203300,1 year,1 year,RENT,MS,Mississippi,OK
LN001132,B,B4,OK,major_purchase,60,31000,31000,OK,8.99,8.99,OK,643.36,12/5/2021,1/8/2022,OK,Fully Paid,39087.9,31000,8087.9,0,620,OK,620,42.66,42.66,OK,232100,,MISSING,RENT,LA,Louisiana,OK
LN003487,B,B1,OK,educational,60,24200,24200,OK,8.89,8.89,OK,501.06,1/10/2023,2/9/2023,OK,Current,4509.54,2931.2,1578.34,0,740,OK,740,39.03,39.03,OK,90300,1 year,1 year,RENT,BC,,INVALID_STATE
LN000016,G,G2,OK,home_improvement,36,25600,25600,OK,32.85,32.85,OK,1127.11,8/20/2022,9/23/2022,OK,Late (31-120 Days),3381.33,2366.93,1014.4,0,677,OK,677,5.09,5.09,OK,184900,3 years,3 years,MORTGAGE,NJ,New Jersey,OK
LN003156,B,B3,OK,car,60,36900,36900,OK,10.56,10.56,OK,794.22,12/8/2022,1/6/2023,OK,Fully Paid,47138.82,36900,10238.82,0,756,OK,756,40.84,40.84,OK,183500,10+ years,10+ years,OTHER,MI,Michigan,OK
LN002530,B,B4,OK,small_business,36,37200,37200,OK,11.84,11.84,OK,1232.73,6/26/2023,7/27/2023,OK,Fully Paid,45154.83,37200,7954.83,0,726,OK,726,40.19,40.19,OK,106800,7 years,7 years,OWN,CO,Colorado,OK
LN000364,B,B1,OK,renewable_energy,36,20800,20800,OK,11.62,11.62,OK,687.09,7/14/2022,8/11/2022,OK,Late (31-120 Days),3435.45,2404.81,1030.63,0,637,OK,637,11.07,11.07,OK,185900,7 years,7 years,RENT,MO,Missouri,OK
LN000183,D,D5,OK,credit_card,36,24400,24400,OK,20.09,20.09,OK,907.91,12/13/2023,1/14/2024,OK,Late (31-120 Days),9079.1,6355.37,2723.73,0,601,OK,601,31.88,31.88,OK,153200,1 year,1 year,RENT,ID,Idaho,OK
LN001195,A,A1,OK,major_purchase,36,31500,31500,OK,6.41,6.41,OK,964.15,12/22/2021,1/26/2022,OK,Current,15426.4,10027.16,5399.24,0,705,OK,705,33.32,33.32,OK,158800,1 year,1 year,MORTGAGE,ND,North Dakota,OK
LN002230,C,C5,OK,credit_card,60,3400,3400,OK,16.17,16.17,OK,82.99,3/23/2022,4/26/2022,OK,Late (31-120 Days),580.93,406.65,174.28,0,650,OK,650,30.49,30.49,OK,218400,1 year,1 year,RENT,ND,North Dakota,OK
LN001122,C,C1,OK,small_business,60,13800,13800,OK,12.83,12.83,OK,312.79,12/3/2023,12/31/2023,OK,Current,6568.59,4269.58,2299.01,0,741,OK,741,20.6,20.6,OK,170200,10+ years,10+ years,RENT,ME,Maine,OK
LN001183,F,F1,OK,home_improvement,60,20000,20000,OK,30.06,30.06,OK,647.81,3/20/2021,4/20/2021,OK,Fully Paid,38458.8,20000,18458.8,0,744,OK,744,40.09,40.09,OK,72400,9 years,9 years,MORTGAGE,CA,California,OK
LN002643,A,A5,OK,car,60,3900,3900,OK,6.04,6.04,OK,75.47,5/14/2023,6/18/2023,OK,Current,1433.93,932.05,501.88,0,761,OK,761,13.19,13.19,OK,100000,2 years,2 years,RENT,OR,Oregon,OK
LN000615,G,G3,OK,debt_consolidation,60,3300,3300,OK,35.88,35.88,OK,118.98,8/4/2022,9/6/2022,OK,Current,2022.66,1314.73,707.93,0,735,OK,735,243.18,,DTI_IMPOSSIBLE,58300,3 years,3 years,MORTGAGE,NM,New Mexico,OK
LN000402,B,B5,OK,car,60,37400,37400,OK,9.84,9.84,OK,791.7,8/22/2021,9/25/2021,OK,Charged Off,6214.71,4350.3,1864.41,33049.7,624,OK,624,23.99,23.99,OK,102000,6 years,6 years,MORTGAGE,MS,Mississippi,OK
LN000935,E,E4,OK,credit_card,60,4300,4300,OK,24.02,24.02,OK,123.75,8/14/2022,9/16/2022,OK,Fully Paid,7561.73,4300,3261.73,0,705,OK,705,12.53,12.53,OK,190500,< 1 year,< 1 year,RENT,NM,New Mexico,OK
LN002580,E,E1,OK,wedding,36,4800,4800,OK,22.77,22.77,OK,185.23,8/22/2023,9/24/2023,OK,Fully Paid,6620.9,4800,1820.9,0,661,OK,661,5.11,5.11,OK,131200,5 years,5 years,RENT,ME,Maine,OK
LN000727,A,A5,OK,credit_card,36,11800,11800,OK,5.45,5.45,OK,356.05,1/6/2023,2/9/2023,OK,Charged Off,934.99,654.49,280.5,11145.51,649,OK,649,19.79,19.79,OK,45100,7 years,7 years,MORTGAGE,NV,Nevada,OK
LN000827,B,B2,OK,educational,60,7700,7700,OK,9.59,9.59,OK,162.05,2/10/2021,3/16/2021,OK,Current,2268.7,1474.65,794.04,0,651,OK,651,10.62,10.62,OK,154200,4 years,4 years,MORTGAGE,LA,Louisiana,OK
LN001522,C,C2,OK,home_improvement,36,18100,18100,OK,15.62,15.62,OK,632.95,5/5/2021,6/5/2021,OK,Fully Paid,22646.61,18100,4546.61,0,586,OK,586,32.49,32.49,OK,84300,5 years,5 years,MORTGAGE,WV,West Virginia,OK
LN000137,B,B3,OK,small_business,36,35600,35600,OK,10.4,10.4,OK,1155.41,3/17/2021,4/20/2021,OK,Current,13864.92,9012.2,4852.72,0,654,OK,654,6.68,6.68,OK,57300,3 years,3 years,OWN,KY,Kentucky,OK
LN000629,G,G1,OK,vacation,60,34200,34200,OK,33.53,33.53,OK,1181.77,6/14/2022,7/19/2022,OK,Fully Paid,69828.43,34200,35628.43,0,601,OK,601,9.88,9.88,OK,233700,2 years,2 years,MORTGAGE,OR,Oregon,OK
LN000335,E,E3,OK,small_business,60,28200,28200,OK,26.14,26.14,OK,846.66,8/13/2023,9/16/2023,OK,Fully Paid,49922.73,28200,21722.73,0,614,OK,614,16.58,16.58,OK,211500,6 years,6 years,RENT,SC,South Carolina,OK
LN000391,D,D3,OK,debt_consolidation,36,16900,16900,OK,20.19,20.19,OK,629.7,9/15/2023,10/16/2023,OK,Fully Paid,22390.41,16900,5490.41,0,650,OK,650,26.29,26.29,OK,205600,7 years,7 years,RENT,HI,Hawaii,OK
LN002766,B,B4,OK,renewable_energy,60,39400,39400,OK,8.68,8.68,OK,811.77,2/18/2023,3/19/2023,OK,Fully Paid,49431.89,39400,10031.89,0,655,OK,655,5.06,5.06,OK,119300,5 years,5 years,RENT,NJ,New Jersey,OK
LN001818,B,B4,OK,moving,36,30200,30200,OK,8.74,8.74,OK,956.7,12/8/2022,1/7/2023,OK,Charged Off,17272.97,12091.08,5181.89,18108.92,670,OK,670,39.7,39.7,OK,168700,9 years,9 years,OWN,NH,New Hampshire,OK
LN003234,F,F4,OK,educational,36,17400,17400,OK,29.04,29.04,OK,729.54,4/29/2021,6/1/2021,OK,Fully Paid,26614.11,17400,9214.11,0,581,OK,581,38.32,38.32,OK,64300,7 years,7 years,RENT,NY,New York,OK
LN000711,F,F3,OK,small_business,36,5700,5700,OK,28.89,28.89,OK,238.52,1/24/2023,2/25/2023,OK,Charged Off,2821.25,1974.87,846.38,3725.13,691,OK,691,25.51,25.51,OK,188800,10+ years,10+ years,RENT,IL,Illinois,OK
LN001040,D,D5,OK,debt_consolidation,36,,,FLAGGED,21.66,21.66,OK,1056.81,2/27/2021,4/3/2021,OK,Fully Paid,37499.8,27800,9699.8,0,691,OK,691,16.14,16.14,OK,101100,2 years,2 years,RENT,ND,North Dakota,OK
LN002359,C,C4,OK,vacation,60,37800,37800,OK,15.88,15.88,OK,916.81,6/6/2023,7/5/2023,OK,Charged Off,4646.17,3252.32,1393.85,34547.68,753,OK,753,27.55,27.55,OK,197700,7 years,7 years,OWN,GA,Georgia,OK
LN003108,B,B3,OK,small_business,60,37900,37900,OK,11.87,11.87,OK,840.58,10/30/2021,12/4/2021,OK,Fully Paid,51255.63,37900,13355.63,0,819,OK,819,22.51,22.51,OK,146000,3 years,3 years,RENT,ME,Maine,OK
LN001562,E,E1,OK,vacation,36,14700,14700,OK,24.05,24.05,OK,577.11,11/1/2022,12/4/2022,OK,Current,20198.85,13129.25,7069.6,0,790,OK,790,20.55,20.55,OK,129600,5 years,5 years,MORTGAGE,AL,Alabama,OK
LN003306,A,A3,OK,wedding,36,2500,2500,OK,5.85,5.85,OK,75.89,5/16/2022,6/16/2022,OK,Fully Paid,2782.05,2500,282.05,0,,BELOW_MIN,154,7.26,7.26,OK,133500,1 year,1 year,RENT,NJ,New Jersey,OK
LN003016,D,D1,OK,wedding,60,5200,5200,OK,17.03,17.03,OK,129.32,4/12/2021,5/11/2021,OK,Charged Off,1277.07,893.95,383.12,4306.05,750,OK,750,28.72,28.72,OK,157300,3 years,3 years,MORTGAGE,WA,Washington,OK
LN001113,A,A1,OK,debt_consolidation,60,36300,36300,OK,5.07,5.07,OK,686.19,12/20/2022,1/17/2023,OK,Fully Paid,40619.58,36300,4319.58,0,770,OK,770,37.32,37.32,OK,58200,1 year,1 year,RENT,CT,Connecticut,OK
LN001224,A,A5,OK,credit_card,36,36000,36000,OK,7.11,7.11,OK,1113.39,7/13/2021,8/17/2021,OK,Late (31-120 Days),2226.78,1558.75,668.03,0,601,OK,601,44.04,44.04,OK,34100,8 years,8 years,OWN,SD,South Dakota,OK
