event_id,loan_id,payment_month,payment_date,payment_date_flag,amount_paid,amount_flag,payment_status
PE0017014,LN002358,6,5/24/2022,OK,1006.47,OK,ON_TIME
PE0021239,LN001694,59,5/16/2027,OK,233.58,OK,ON_TIME
PE0006197,LN000325,30,7/17/2023,OK,187.49,OK,ON_TIME
PE0007695,LN002082,17,8/25/2023,OK,212.55,OK,ON_TIME
PE0006029,LN002627,48,11/15/2027,OK,264.95,OK,ON_TIME
PE0003378,LN002617,33,12/14/2025,OK,1789.45,OK,ON_TIME
PE0018736,LN000595,32,8/25/2024,OK,1082.39,OK,ON_TIME
PE0000584,LN002384,46,3/15/2027,OK,465.17,OK,ON_TIME
PE0009973,LN003455,5,8/29/2022,OK,836.34,OK,ON_TIME
PE0022618,LN000238,27,12/16/2023,OK,641.09,OK,ON_TIME
PE0011980,LN000884,14,7/24/2024,OK,197.42,OK,ON_TIME
PE0018885,LN002797,19,10/12/2023,OK,983.86,OK,ON_TIME
PE0015179,LN001451,8,10/15/2021,OK,23.37,OK,ON_TIME
PE0009760,LN003277,10,5/16/2022,OK,924.41,OK,ON_TIME
PE0000350,LN001412,8,2/2/2022,OK,363.02,OK,ON_TIME
PE0020732,LN002701,2,6/22/2021,OK,896.71,OK,ON_TIME
PE0016503,LN001362,34,4/30/2026,OK,1004.26,OK,ON_TIME
PE0008006,LN002277,19,6/8/2023,OK,969.59,OK,ON_TIME
PE0003350,LN002617,5,8/27/2023,OK,1667.37,OK,ON_TIME
PE0013898,LN002802,7,5/15/2022,OK,730.59,OK,ON_TIME
PE0021575,LN001704,51,1/10/2027,OK,51.91,OK,ON_TIME
PE0000802,LN001902,25,4/25/2025,OK,1276.94,OK,ON_TIME
PE0011722,LN003423,25,7/31/2023,OK,201.12,OK,ON_TIME
PE0003532,LN001497,5,8/21/2021,OK,925.61,OK,ON_TIME
PE0017550,LN001579,51,9/26/2025,OK,456.67,OK,ON_TIME
PE0009174,LN000129,25,9/8/2025,OK,1100.69,OK,ON_TIME
PE0014601,LN002979,12,6/28/2022,OK,455.78,OK,ON_TIME
PE0011651,LN002373,20,3/13/2023,OK,628.21,OK,ON_TIME
PE0021366,LN000498,1,7/30/2021,OK,1228.08,OK,ON_TIME
PE0018642,LN002383,7,3/2/2023,OK,1406.24,OK,ON_TIME
PE0005174,LN000570,53,11/2/2027,OK,166.77,OK,LATE
PE0015022,LN001333,15,7/18/2023,OK,1044.1,OK,ON_TIME
PE0017382,LN001526,15,12/1/2023,OK,703.61,OK,ON_TIME
PE0021579,LN001704,55,5/10/2027,OK,53.25,OK,ON_TIME
PE0017895,LN001162,16,3/1/2023,OK,594.25,OK,ON_TIME
PE0015743,LN003477,16,1/4/2024,OK,153.02,OK,ON_TIME
PE0012848,LN002456,19,3/13/2024,OK,65.39,OK,ON_TIME
PE0003092,LN000906,20,5/4/2024,OK,332.94,OK,ON_TIME
PE0022828,LN001530,7,7/24/2024,OK,576.26,OK,ON_TIME
PE0017391,LN001526,24,8/27/2024,OK,704.68,OK,ON_TIME
PE0007710,LN002082,32,11/17/2024,OK,215.73,OK,ON_TIME
PE0006854,LN002746,9,6/9/2024,OK,379.06,OK,ON_TIME
PE0002757,LN001495,5,5/7/2024,OK,305.19,OK,ON_TIME
PE0006459,LN000322,48,11/13/2027,OK,494.66,OK,ON_TIME
PE0016942,LN002930,33,6/19/2026,OK,202.39,OK,ON_TIME
PE0021601,LN002069,7,11/14/2021,OK,132.86,OK,ON_TIME
PE0012810,LN002639,41,7/27/2024,OK,433.74,OK,ON_TIME
PE0014793,LN002689,20,1/22/2025,OK,1251.17,OK,ON_TIME
PE0013807,LN002523,30,7/15/2024,OK,204.11,OK,ON_TIME
PE0001617,LN000241,31,10/20/2024,OK,1421.23,OK,ON_TIME
PE0006943,LN000459,2,1/16/2023,OK,915.01,OK,ON_TIME
PE0015444,LN002655,10,6/7/2022,OK,1431.19,OK,ON_TIME
PE0002171,LN003475,3,7/19/2023,OK,661.52,OK,ON_TIME
PE0006461,LN000322,50,1/12/2028,OK,485.89,OK,ON_TIME
PE0019754,LN002518,3,7/26/2023,OK,913.35,OK,ON_TIME
PE0005088,LN000062,6,5/31/2023,OK,1223.09,OK,ON_TIME
PE0010026,LN000801,12,11/1/2022,OK,881.75,OK,LATE
PE0012060,LN002853,57,3/15/2026,OK,310.27,OK,ON_TIME
PE0018668,LN003460,11,1/16/2023,OK,1173.44,OK,ON_TIME
PE0008078,LN000732,3,3/14/2023,OK,54.95,OK,ON_TIME
PE0021108,LN000695,13,6/5/2024,OK,881.43,OK,ON_TIME
PE0012130,LN002104,7,9/5/2021,OK,1280,OK,ON_TIME
PE0012907,LN002251,18,9/28/2023,OK,589.81,OK,ON_TIME
PE0015643,LN001262,17,8/1/2022,OK,582.02,OK,ON_TIME
PE0005616,LN003436,3,7/23/2022,OK,98.79,OK,ON_TIME
PE0013847,LN002429,34,3/27/2026,OK,657.53,OK,ON_TIME
PE0010975,LN000257,11,2/15/2022,OK,504.88,OK,ON_TIME
PE0022952,LN002539,7,12/4/2023,OK,916.4,OK,ON_TIME
PE0008975,LN003174,33,3/21/2026,OK,76.29,OK,ON_TIME
PE0021819,LN001248,4,12/2/2023,OK,861.44,OK,ON_TIME
PE0013445,LN001354,27,8/31/2025,OK,1067.83,OK,ON_TIME
PE0013825,LN002429,12,6/5/2024,OK,697.97,OK,ON_TIME
PE0012621,LN001764,6,1/26/2022,OK,215.29,OK,ON_TIME
PE0013377,LN002846,54,10/26/2026,OK,574.44,OK,ON_TIME
PE0010068,LN002437,24,3/22/2023,OK,638.57,OK,ON_TIME
PE0017232,LN002996,27,9/11/2024,OK,791.79,OK,ON_TIME
PE0009482,LN003048,2,9/11/2023,OK,193.08,OK,ON_TIME
PE0010557,LN000894,9,4/9/2024,OK,888.47,OK,ON_TIME
PE0013031,LN002709,4,9/29/2022,OK,1189.29,OK,LATE
PE0002402,LN000895,25,8/26/2023,OK,94.13,OK,ON_TIME
PE0008737,LN000486,13,12/4/2024,OK,499.47,OK,ON_TIME
PE0008112,LN001179,11,1/5/2024,OK,581.76,OK,ON_TIME
PE0012398,LN000652,15,5/22/2022,OK,199.75,OK,ON_TIME
PE0015915,LN001921,3,9/2/2023,OK,1343.25,OK,ON_TIME
PE0012834,LN002456,5,1/18/2023,OK,64.74,OK,LATE
PE0022916,LN002671,43,6/17/2025,OK,154.4,OK,ON_TIME
PE0015429,LN003250,25,2/3/2025,OK,1399.49,OK,ON_TIME
PE0015918,LN001921,6,12/1/2023,OK,1311.19,OK,ON_TIME
PE0018340,LN003105,48,2/8/2026,OK,966.59,OK,ON_TIME
PE0011140,LN002733,1,8/13/2023,OK,364.62,OK,ON_TIME
PE0009999,LN003024,20,2/11/2023,OK,227.57,OK,ON_TIME
PE0007233,LN002829,27,8/12/2023,OK,484.06,OK,ON_TIME
PE0012565,LN002758,3,10/16/2023,OK,270.02,OK,ON_TIME
PE0003879,LN003163,6,12/15/2023,OK,890.9,OK,ON_TIME
PE0006913,LN001563,8,12/1/2021,OK,368.62,OK,ON_TIME
PE0015932,LN002915,12,7/20/2022,OK,935.23,OK,MISSED
PE0001703,LN000637,6,1/12/2022,OK,130.45,OK,ON_TIME
PE0017891,LN001162,12,11/1/2022,OK,579.36,OK,ON_TIME
PE0005642,LN001692,11,3/1/2024,OK,108.52,OK,ON_TIME
PE0013138,LN002883,21,5/20/2023,OK,525.58,OK,ON_TIME
PE0016287,LN000717,6,8/12/2021,OK,597.94,OK,ON_TIME
PE0001125,LN002189,44,1/13/2025,OK,294.01,OK,ON_TIME
PE0004522,LN001542,22,10/7/2023,OK,651.36,OK,ON_TIME
PE0014440,LN001302,36,12/19/2025,OK,205.82,OK,ON_TIME
PE0016373,LN001503,32,1/22/2024,OK,571.4,OK,ON_TIME
PE0011216,LN003397,5,3/14/2022,OK,726.13,OK,ON_TIME
PE0013004,LN002708,60,8/30/2026,OK,276.15,OK,ON_TIME
PE0003542,LN002753,6,1/4/2024,OK,67.36,OK,ON_TIME
PE0011472,LN002589,35,10/28/2025,OK,381.69,OK,ON_TIME
PE0004542,LN000828,6,12/31/2022,OK,1002.95,OK,ON_TIME
PE0014020,LN001286,14,2/13/2024,OK,273.86,OK,ON_TIME
PE0013340,LN002846,17,10/12/2023,OK,606.65,OK,ON_TIME
PE0007765,LN002670,19,5/21/2024,OK,406.43,OK,ON_TIME
PE0016368,LN001503,27,8/25/2023,OK,545.4,OK,ON_TIME
PE0009764,LN003277,14,9/13/2022,OK,936.99,OK,ON_TIME
PE0018110,LN003387,26,12/13/2024,OK,75.02,OK,ON_TIME
PE0022353,LN002724,34,4/19/2025,OK,705.97,OK,ON_TIME
PE0014159,LN002316,48,8/17/2027,OK,160.86,OK,ON_TIME
PE0019610,LN003071,22,6/19/2024,OK,943.99,OK,ON_TIME
PE0023370,LN000977,1,7/2/2021,OK,233.91,OK,ON_TIME
PE0002212,LN001020,20,12/8/2024,OK,559.92,OK,ON_TIME
PE0017033,LN002625,18,4/4/2024,OK,540.77,OK,ON_TIME
PE0001466,LN001404,11,4/13/2024,OK,1440.92,OK,ON_TIME
PE0011613,LN001757,42,6/23/2025,OK,889.13,OK,ON_TIME
PE0003134,LN002867,2,10/6/2021,OK,719.02,OK,ON_TIME
PE0004265,LN001468,8,11/20/2023,OK,1057.5,OK,ON_TIME
PE0007973,LN002310,46,4/19/2026,OK,455.56,OK,ON_TIME
PE0004678,LN002612,60,6/20/2028,OK,424.57,OK,ON_TIME
PE0023628,LN003393,60,4/9/2026,OK,509.58,OK,ON_TIME
PE0005939,LN000928,7,4/25/2023,OK,978.87,OK,ON_TIME
PE0004321,LN001896,1,9/23/2022,OK,104.22,OK,ON_TIME
PE0010033,LN000801,19,5/30/2023,OK,863.69,OK,ON_TIME
PE0017979,LN002389,31,7/10/2024,OK,915.34,OK,ON_TIME
PE0002108,LN002266,14,2/26/2023,OK,1128.03,OK,ON_TIME
PE0013321,LN002731,25,6/12/2024,OK,712.29,OK,LATE
PE0019028,LN000434,36,10/30/2026,OK,378.24,OK,ON_TIME
PE0009378,LN002540,29,10/4/2024,OK,734.35,OK,ON_TIME
PE0012166,LN002789,34,8/10/2024,OK,150.88,OK,ON_TIME
PE0015122,LN000593,19,3/14/2023,OK,746.81,OK,ON_TIME
PE0003035,LN000022,6,8/2/2023,OK,1308.43,OK,ON_TIME
PE0015802,LN001198,6,12/27/2023,OK,1061.41,OK,ON_TIME
PE0021717,LN001236,39,8/28/2024,OK,829.42,OK,ON_TIME
PE0007063,LN002074,13,3/7/2023,OK,187.38,OK,ON_TIME
PE0004664,LN002612,46,4/27/2027,OK,424.72,OK,ON_TIME
PE0022000,LN000471,28,7/9/2024,OK,574.99,OK,ON_TIME
PE0011479,LN000723,6,12/31/2023,OK,652.38,OK,MISSED
PE0019886,LN001788,34,10/30/2024,OK,735.43,OK,ON_TIME
PE0002368,LN001003,5,1/16/2023,OK,629.98,OK,ON_TIME
PE0022629,LN000238,38,11/10/2024,OK,644.29,OK,LATE
PE0009722,LN002995,32,4/12/2026,OK,1097.03,OK,ON_TIME
PE0013929,LN002802,38,11/30/2024,OK,742.67,OK,ON_TIME
PE0018583,LN000883,38,2/25/2024,OK,90.9,OK,ON_TIME
PE0000441,LN000686,43,11/18/2025,OK,451.91,OK,ON_TIME
PE0014307,LN003363,2,9/2/2021,OK,1281.57,OK,ON_TIME
PE0021756,LN001753,6,1/25/2023,OK,34.8,OK,ON_TIME
PE0023572,LN003393,4,9/2/2021,OK,511.73,OK,ON_TIME
PE0017003,LN001584,13,6/10/2022,OK,957.22,OK,ON_TIME
PE0012885,LN000579,5,9/19/2022,OK,86.23,OK,ON_TIME
PE0000833,LN000599,11,12/8/2021,OK,173.07,OK,ON_TIME
PE0014730,LN003317,17,11/26/2022,OK,163.5,OK,ON_TIME
PE0020683,LN002015,49,5/19/2027,OK,374.94,OK,LATE
PE0014311,LN003363,6,12/31/2021,OK,1278.41,OK,ON_TIME
PE0003065,LN000022,36,1/18/2026,OK,1302.12,OK,ON_TIME
PE0007715,LN002415,1,8/22/2021,OK,852.46,OK,ON_TIME
PE0002588,LN003119,57,6/30/2028,OK,512.61,OK,ON_TIME
PE0001225,LN001250,31,5/22/2025,OK,488.54,OK,ON_TIME
PE0001491,LN001404,36,5/3/2026,OK,1412.03,OK,ON_TIME
PE0002593,LN002146,2,9/15/2023,OK,1249.53,OK,ON_TIME
PE0003248,LN000003,8,6/25/2022,OK,198.92,OK,ON_TIME
PE0006850,LN002746,5,2/10/2024,OK,365.39,OK,ON_TIME
PE0008024,LN002416,1,12/27/2022,OK,913.08,OK,ON_TIME
PE0011005,LN001823,5,7/31/2023,OK,412.75,OK,ON_TIME
PE0001426,LN002821,5,8/27/2023,OK,78.79,OK,ON_TIME
PE0021355,LN001177,50,8/20/2025,OK,222.74,OK,ON_TIME
PE0018464,LN002259,16,8/21/2022,OK,1422.71,OK,ON_TIME
PE0015363,LN000985,7,8/2/2023,OK,832.83,OK,ON_TIME
PE0002692,LN003135,18,8/6/2022,OK,1109.06,OK,ON_TIME
PE0012325,LN001142,47,7/4/2025,OK,268.26,OK,ON_TIME
PE0021618,LN001335,2,3/11/2023,OK,825.21,OK,ON_TIME
PE0016099,LN002054,41,9/20/2024,OK,250.37,OK,ON_TIME
PE0010442,LN001862,10,5/14/2023,OK,224.8,OK,ON_TIME
PE0018458,LN002259,10,2/22/2022,OK,1332.61,OK,ON_TIME
PE0022326,LN002724,7,1/30/2023,OK,736.6,OK,LATE
PE0019919,LN002902,7,8/22/2022,OK,637.39,OK,ON_TIME
PE0016573,LN002817,12,12/14/2024,OK,594.37,OK,ON_TIME
PE0019446,LN003235,17,8/3/2022,OK,27.23,OK,ON_TIME
PE0013086,LN002959,29,4/20/2024,OK,581.62,OK,ON_TIME
PE0011842,LN000287,6,1/11/2024,OK,63.86,OK,ON_TIME
PE0008573,LN003434,26,8/25/2023,OK,443.89,OK,ON_TIME
PE0009149,LN002658,12,2/27/2023,OK,903.8,OK,MISSED
PE0020712,LN001733,18,12/31/2024,OK,104.16,OK,ON_TIME
PE0022380,LN002090,25,10/29/2023,OK,661.65,OK,ON_TIME
PE0015243,LN001635,56,7/10/2028,OK,1060.43,OK,ON_TIME
PE0019782,LN002834,2,11/29/2022,OK,1123.33,OK,ON_TIME
PE0009553,LN000724,15,12/16/2023,OK,598.88,OK,ON_TIME
PE0003197,LN002519,5,8/10/2023,OK,371.4,OK,ON_TIME
PE0014501,LN000513,8,12/9/2023,OK,1108.54,OK,ON_TIME
PE0010230,LN000751,6,6/18/2022,OK,180.47,OK,ON_TIME
PE0007379,LN003362,7,5/6/2023,OK,1244.2,OK,ON_TIME
PE0000487,LN001908,29,1/27/2025,OK,73.2,OK,ON_TIME
PE0000371,LN001044,9,3/3/2023,OK,1175.59,OK,ON_TIME
PE0018895,LN002797,29,8/7/2024,OK,915.13,OK,ON_TIME
PE0000784,LN001902,7,11/2/2023,OK,1300,OK,ON_TIME
PE0006597,LN001091,30,3/25/2026,OK,1221.27,OK,ON_TIME
PE0002512,LN000543,28,8/17/2023,OK,526.75,OK,ON_TIME
PE0011271,LN003397,60,9/19/2026,OK,719.58,OK,ON_TIME
PE0015747,LN003477,20,5/3/2024,OK,150.71,OK,ON_TIME
PE0012926,LN001724,7,6/21/2024,OK,1080.82,OK,ON_TIME
PE0019487,LN001309,30,7/19/2024,OK,859.14,OK,ON_TIME
PE0014025,LN001622,3,8/29/2023,OK,93.95,OK,ON_TIME
PE0003239,LN002242,35,10/22/2026,OK,667.81,OK,ON_TIME
PE0018329,LN003105,37,3/15/2025,OK,881.7,OK,ON_TIME
PE0000874,LN000599,52,4/21/2025,OK,160.76,OK,ON_TIME
PE0016557,LN001447,34,12/26/2023,OK,42.47,OK,ON_TIME
PE0022375,LN002090,20,6/1/2023,OK,694.88,OK,ON_TIME
PE0016641,LN001556,8,1/10/2024,OK,882.78,OK,ON_TIME
PE0002048,LN000825,16,4/3/2025,OK,942.23,OK,ON_TIME
PE0000105,LN000484,25,4/24/2025,OK,857.02,OK,ON_TIME
PE0022359,LN002090,4,2/6/2022,OK,655.46,OK,ON_TIME
PE0017159,LN001479,8,6/19/2023,OK,454.89,OK,ON_TIME
PE0017519,LN001579,20,3/11/2023,OK,460.21,OK,ON_TIME
PE0012456,LN002503,8,2/15/2023,OK,852.21,OK,ON_TIME
PE0001916,LN003100,23,5/22/2025,OK,751.86,OK,ON_TIME
PE0006500,LN001132,29,4/23/2024,OK,657.08,OK,ON_TIME
PE0013267,LN000628,31,3/12/2024,OK,892.72,OK,ON_TIME
PE0005685,LN000773,4,10/21/2021,OK,1070.18,OK,ON_TIME
PE0018141,LN002704,2,11/6/2021,OK,242.64,OK,ON_TIME
PE0006729,LN000549,56,9/29/2027,OK,414.38,OK,ON_TIME
PE0013953,LN002629,2,12/18/2023,OK,560.31,OK,ON_TIME
PE0003633,LN001974,25,5/24/2023,OK,257.5,OK,ON_TIME
PE0000110,LN000484,30,9/21/2025,OK,825.6,OK,ON_TIME
PE0013090,LN002959,33,8/18/2024,OK,531.93,OK,ON_TIME
PE0011657,LN002373,26,9/9/2023,OK,677.88,OK,ON_TIME
PE0002139,LN000706,31,6/20/2024,OK,551.18,OK,ON_TIME
PE0018904,LN002797,38,5/4/2025,OK,914.16,OK,ON_TIME
PE0019216,LN002877,2,8/14/2022,OK,280.05,OK,ON_TIME
PE0008935,LN001318,13,8/6/2024,OK,499.27,OK,ON_TIME
PE0012664,LN000338,13,7/7/2024,OK,247.36,OK,ON_TIME
PE0000670,LN002604,12,5/28/2022,OK,183.24,OK,ON_TIME
PE0016113,LN002054,55,11/14/2025,OK,253.2,OK,ON_TIME
PE0016493,LN001362,24,7/4/2025,OK,934.94,OK,ON_TIME
PE0015559,LN002792,22,2/22/2025,OK,1178.25,OK,ON_TIME
PE0003325,LN003481,1,8/26/2022,OK,112.71,OK,LATE
PE0022778,LN000852,13,3/6/2022,OK,564.51,OK,ON_TIME
PE0004481,LN003178,58,11/16/2027,OK,143.39,OK,ON_TIME
PE0011635,LN002373,4,11/18/2021,OK,616.19,OK,ON_TIME
PE0006170,LN000325,3,4/28/2021,OK,193.64,OK,ON_TIME
PE0001440,LN001251,2,9/7/2022,OK,1645.76,OK,ON_TIME
PE0022038,LN002111,6,3/10/2022,OK,283.78,OK,ON_TIME
PE0011040,LN001823,40,6/15/2026,OK,393.6,OK,ON_TIME
PE0016847,LN000096,27,5/12/2024,OK,884.99,OK,ON_TIME
PE0016735,LN001857,22,1/28/2025,OK,736.13,OK,ON_TIME
PE0006575,LN001091,8,6/3/2024,OK,1246.86,OK,ON_TIME
PE0004812,LN003041,59,10/31/2027,OK,702.55,OK,ON_TIME
PE0015393,LN001794,1,11/17/2023,OK,1098.94,OK,ON_TIME
PE0003259,LN000464,4,4/15/2022,OK,181.33,OK,ON_TIME
PE0009354,LN002540,5,10/15/2022,OK,728.39,OK,ON_TIME
PE0006132,LN001268,45,3/19/2025,OK,451.74,OK,ON_TIME
PE0020525,LN003490,21,5/25/2024,OK,409.84,OK,ON_TIME
PE0020738,LN002701,8,12/19/2021,OK,902.23,OK,ON_TIME
PE0016648,LN001556,15,8/7/2024,OK,822.96,OK,LATE
PE0017379,LN001526,12,9/2/2023,OK,765.78,OK,ON_TIME
PE0014378,LN003417,21,6/29/2023,OK,858.68,OK,ON_TIME
PE0013607,LN002839,24,9/4/2025,OK,743.47,OK,ON_TIME
PE0023454,LN003015,25,9/29/2025,OK,159.93,OK,ON_TIME
PE0022459,LN002006,30,4/22/2026,OK,585.47,OK,LATE
PE0007333,LN002975,53,10/10/2025,OK,136.93,OK,ON_TIME
PE0001565,LN002653,15,3/1/2023,OK,1138.23,OK,ON_TIME
PE0001835,LN001337,2,6/30/2022,OK,59.9,OK,ON_TIME
PE0009379,LN002540,30,11/3/2024,OK,745.68,OK,ON_TIME
PE0018268,LN003049,5,5/3/2022,OK,444.52,OK,ON_TIME
PE0014923,LN002805,10,11/17/2023,OK,899.66,OK,ON_TIME
PE0011761,LN002030,4,9/24/2021,OK,1266.63,OK,ON_TIME
PE0014657,LN001611,40,3/17/2026,OK,52.36,OK,ON_TIME
PE0018661,LN003460,4,6/20/2022,OK,1138.62,OK,ON_TIME
PE0018175,LN002704,36,8/22/2024,OK,232.06,OK,ON_TIME
PE0017470,LN000857,7,10/24/2023,OK,441.75,OK,ON_TIME
PE0012994,LN002708,50,11/3/2025,OK,278.57,OK,LATE
PE0015345,LN001804,8,11/24/2022,OK,43.41,OK,ON_TIME
PE0020656,LN002015,22,2/28/2025,OK,381.25,OK,ON_TIME
PE0015674,LN003231,23,10/30/2024,OK,701.47,OK,ON_TIME
PE0016499,LN001362,30,12/31/2025,OK,1015.43,OK,ON_TIME
PE0016848,LN000096,28,6/11/2024,OK,882.29,OK,ON_TIME
PE0019506,LN003149,13,9/2/2024,OK,175.5,OK,ON_TIME
PE0022919,LN002671,46,9/15/2025,OK,162.14,OK,ON_TIME
PE0022187,LN003383,33,8/12/2024,OK,1249.64,OK,ON_TIME
PE0014175,LN001128,4,10/25/2023,OK,216.16,OK,ON_TIME
PE0003004,LN002722,35,2/10/2024,OK,648.12,OK,ON_TIME
PE0008216,LN001413,58,1/19/2027,OK,250.88,OK,ON_TIME
PE0011979,LN000884,13,6/24/2024,OK,180.55,OK,ON_TIME
PE0011717,LN003423,20,3/3/2023,OK,204.98,OK,ON_TIME
PE0020288,LN001008,22,3/5/2023,OK,597.22,OK,ON_TIME
PE0005390,LN002775,11,3/11/2022,OK,727.54,OK,ON_TIME
PE0012056,LN002853,53,11/15/2025,OK,310.5,OK,ON_TIME
PE0018398,LN000888,22,2/18/2024,OK,684.17,OK,ON_TIME
PE0001310,LN002434,20,11/21/2023,OK,1219.15,OK,ON_TIME
PE0017968,LN002389,20,8/15/2023,OK,927.35,OK,ON_TIME
PE0011346,LN001685,3,4/15/2023,OK,678.17,OK,ON_TIME
PE0003476,LN002505,26,12/10/2023,OK,577.91,OK,LATE
PE0000790,LN001902,13,4/30/2024,OK,1332.07,OK,ON_TIME
PE0014732,LN003317,19,1/25/2023,OK,175.53,OK,ON_TIME
PE0012376,LN001775,16,2/10/2025,OK,671.65,OK,ON_TIME
PE0021167,LN002191,9,11/29/2023,OK,705.12,OK,ON_TIME
PE0022367,LN002090,12,10/4/2022,OK,672.94,OK,ON_TIME
PE0007741,LN003407,16,4/28/2022,OK,1050.07,OK,ON_TIME
PE0003285,LN000827,12,2/5/2022,OK,157.8,OK,ON_TIME
PE0018564,LN000883,19,8/4/2022,OK,84.58,OK,ON_TIME
PE0002515,LN000543,31,11/15/2023,OK,519.93,OK,ON_TIME
PE0016191,LN000398,58,7/3/2027,OK,118.18,OK,ON_TIME
PE0014712,LN002936,35,3/13/2026,OK,1605.11,OK,ON_TIME
PE0012578,LN002758,16,11/9/2024,OK,260.25,OK,ON_TIME
PE0019657,LN000528,26,9/26/2023,OK,781.43,OK,ON_TIME
PE0014469,LN000697,1,1/24/2023,OK,1263.84,OK,ON_TIME
PE0018614,LN002774,9,12/29/2021,OK,132.68,OK,ON_TIME
PE0002654,LN003008,16,4/9/2023,OK,520.41,OK,ON_TIME
PE0014246,LN000323,25,6/25/2025,OK,1169.57,OK,ON_TIME
PE0016895,LN001564,3,3/5/2022,OK,413.76,OK,ON_TIME
PE0018304,LN003105,12,2/24/2023,OK,884.13,OK,ON_TIME
PE0009259,LN001419,14,1/26/2025,OK,116.73,OK,ON_TIME
PE0006228,LN001392,5,6/5/2021,OK,1399.03,OK,ON_TIME
PE0020033,LN002004,36,11/9/2024,OK,397.25,OK,ON_TIME
PE0015291,LN000383,44,7/17/2025,OK,825.75,OK,ON_TIME
PE0008792,LN003118,2,6/9/2023,OK,930.46,OK,ON_TIME
PE0011881,LN000287,45,3/26/2027,OK,61.15,OK,ON_TIME
PE0020806,LN000381,12,2/22/2024,OK,546.16,OK,ON_TIME
PE0012882,LN000579,2,6/21/2022,OK,80.33,OK,LATE
PE0019917,LN002902,5,6/23/2022,OK,651.79,OK,ON_TIME
PE0005007,LN000255,2,2/27/2024,OK,746.3,OK,ON_TIME
PE0006215,LN000252,6,9/30/2023,OK,816.94,OK,ON_TIME
PE0011250,LN003397,39,12/28/2024,OK,750.76,OK,ON_TIME
PE0009778,LN003277,28,11/7/2023,OK,924.67,OK,ON_TIME
PE0021990,LN000471,18,9/13/2023,OK,581.71,OK,ON_TIME
PE0007983,LN002310,56,2/13/2027,OK,435.26,OK,ON_TIME
PE0017352,LN001679,21,5/20/2024,OK,641.05,OK,ON_TIME
PE0005258,LN000923,13,12/14/2023,OK,967.51,OK,ON_TIME
PE0015533,LN003285,2,2/27/2022,OK,668.87,OK,ON_TIME
PE0012916,LN002251,27,6/24/2024,OK,579.57,OK,ON_TIME
PE0013933,LN002802,42,3/30/2025,OK,717.24,OK,ON_TIME
PE0017613,LN001111,33,6/11/2025,OK,184.32,OK,ON_TIME
PE0011071,LN001438,11,1/14/2022,OK,170.02,OK,ON_TIME
PE0020256,LN002333,3,10/11/2022,OK,443.66,OK,ON_TIME
PE0021499,LN001940,6,8/3/2021,OK,528.21,OK,ON_TIME
PE0020918,LN001737,4,3/3/2024,OK,390.29,OK,LATE
PE0015669,LN003231,18,6/2/2024,OK,693.85,OK,ON_TIME
PE0013099,LN002959,42,5/15/2025,OK,565.3,OK,LATE
PE0009987,LN003024,8,2/16/2022,OK,228.29,OK,ON_TIME
PE0000271,LN001845,1,11/23/2023,OK,658.75,OK,ON_TIME
PE0003302,LN000954,2,7/30/2023,OK,673.13,OK,ON_TIME
PE0021902,LN002208,14,6/12/2023,OK,452.08,OK,LATE
PE0006844,LN003330,35,12/2/2023,OK,839.57,OK,LATE
PE0012042,LN002853,39,9/21/2024,OK,311.76,OK,ON_TIME
PE0012265,LN000232,26,9/11/2023,OK,754.05,OK,ON_TIME
PE0015717,LN000122,30,1/30/2025,OK,781.09,OK,ON_TIME
PE0007991,LN002277,4,3/15/2022,OK,997,OK,ON_TIME
PE0005407,LN001537,11,8/6/2024,OK,665.19,OK,ON_TIME
PE0020748,LN001516,9,1/10/2024,OK,805.75,OK,ON_TIME
PE0000713,LN003451,37,2/15/2026,OK,114.22,OK,ON_TIME
PE0005784,LN001568,43,11/2/2026,OK,578.94,OK,ON_TIME
PE0012472,LN001150,6,8/26/2021,OK,932.04,OK,ON_TIME
PE0004410,LN002363,15,4/5/2024,OK,1021.09,OK,ON_TIME
PE0011689,LN000903,10,10/1/2024,OK,1105.26,OK,ON_TIME
PE0011410,LN001205,2,5/8/2022,OK,111.72,OK,ON_TIME
PE0005261,LN000923,16,3/13/2024,OK,1024.63,OK,ON_TIME
PE0005921,LN001824,20,6/13/2025,OK,606.74,OK,ON_TIME
PE0019827,LN001654,11,5/26/2023,OK,387.55,OK,ON_TIME
PE0018792,LN002320,9,1/17/2024,OK,790.33,OK,LATE
PE0005412,LN001537,16,1/3/2025,OK,667.87,OK,ON_TIME
PE0020143,LN002517,17,5/28/2022,OK,714.99,OK,ON_TIME
PE0000551,LN002384,13,6/28/2024,OK,440.1,OK,ON_TIME
PE0017136,LN000079,27,1/5/2024,OK,307.72,OK,ON_TIME
PE0003242,LN000003,2,12/27/2021,OK,190.36,OK,ON_TIME
PE0014604,LN002979,15,9/26/2022,OK,420.81,OK,MISSED
PE0021258,LN003422,18,10/12/2022,OK,1025.89,OK,ON_TIME
PE0004006,LN003482,7,9/4/2023,OK,60.36,OK,ON_TIME
PE0019391,LN002095,4,11/1/2021,OK,1155.63,OK,ON_TIME
PE0010170,LN002699,6,8/6/2022,OK,537.83,OK,ON_TIME
PE0018165,LN002704,26,10/27/2023,OK,241.13,OK,ON_TIME
