loan_id,loan_grade,loan_subgrade,loan_purpose,loan_term_months,loan_amount,interest_rate,installment,issue_date,first_payment_date,loan_status,total_payment,principal_received,interest_received,charged_off_amount,credit_score,dti,annual_income,employment_length,home_ownership,addr_state
LN001390,D,D2,debt_consolidation,36,4800.0,18.68,175.17,2023-02-11,2023-03-15,Current,700.68,455.44,245.24,0.0,745.0,31.75,164100,1 year,RENT,CT
LN002949,A,A4,vacation,60,36000.0,7.38,719.32,2023-11-17,2023-12-22,Charged Off,17917.62,12542.33,5375.29,23457.67,682.0,11.34,44000,10+ years,RENT,IL
LN002255,B,B5,credit_card,60,1000.0,9.31,20.91,2021-09-27,2021-10-30,Fully Paid,1236.87,1000.0,236.87,0.0,700.0,20.25,87500,1 year,RENT,WI
LN001608,A,D5,wedding,36,14700.0,6.06,447.6,2023-06-22,2023-07-23,Default,447.6,313.32,134.28,0.0,734.0,37.56,170000,5 years,RENT,OH
LN001595,D,D4,moving,36,37300.0,19.48,1376.34,2022-08-26,2022-09-25,Fully Paid,50105.14,37300.0,12805.14,0.0,583.0,17.04,126100,3 years,RENT,ND
LN000772,D,D2,home_improvement,60,15300.0,21.0,413.92,2021-09-19,2021-10-21,Fully Paid,24586.78,15300.0,9286.78,0.0,718.0,16.83,186600,< 1 year,RENT,LA
LN001869,B,B2,credit_card,60,11200.0,11.4,245.76,2021-10-13,2021-11-12,Charged Off,6603.39,4622.37,1981.02,6577.63,673.0,38.31,208700,9 years,MORTGAGE,WI
LN001086,C,C1,educational,36,30500.0,15.98,1071.99,2021-04-15,2021-05-17,Late (31-120 days),11791.89,8254.32,3537.57,0.0,936.0,9.02,190300,8 years,RENT,NE
LN002459,A,A2,wedding,36,28200.0,7.91,882.52,2023-06-28,2023-07-29,Current,11472.76,7457.29,4015.47,0.0,590.0,16.11,220100,2 years,RENT,DE
LN001326,B,B5,renewable_energy,36,17900.0,11.29,588.48,2021-05-24,2021-06-27,Charged Off,9705.43,6793.8,2911.63,11106.2,784.0,44.61,162400,10+ years,RENT,KS
LN001464,D,D4,credit_card,60,,17.71,663.71,2021-12-30,2022-01-28,Fully Paid,40338.11,26300.0,14038.11,0.0,660.0,39.81,139400,8 years,MORTGAGE,NY
LN000807,C,C1,renewable_energy,36,8300.0,15.74,290.74,2022-08-13,2022-09-11,Fully Paid,10328.17,8300.0,2028.17,0.0,801.0,42.68,127300,1 year,OWN,NM
LN002213,D,D2,car,60,33500.0,17.96,849.95,2023-05-24,2023-06-24,Charged Off,2274.58,1592.21,682.37,31907.79,757.0,14.42,129500,4 years,OWN,NE
LN002235,E,E5,home_improvement,60,21700.0,24.67,632.73,2021-12-21,2022-01-18,Current,28472.85,18507.35,9965.5,0.0,683.0,21.48,32900,1 year,OWN,WA
LN002109,C,C3,educational,36,2400.0,12.9,80.75,2022-03-28,2022-04-26,Charged Off,515.11,360.58,154.53,2039.42,728.0,42.81,94600,5 years,MORTGAGE,ME
LN002565,F,F4,home_improvement,36,29100.0,29.04,1220.09,2022-06-06,2022-07-11,Late (31-120 days),12200.9,8540.63,3660.27,0.0,623.0,15.87,127600,6 years,OTHER,AK
LN000803,B,B2,debt_consolidation,36,7300.0,11.35,240.2,2022-10-05,2022-11-08,CURRENT,2642.2,1717.43,924.77,0.0,789.0,34.62,135500,10+ years,RENT,NC
LN000964,D,D1,major_purchase,36,7600.0,21.36,287.74,2023-10-26,2023-11-23,Current,1150.96,748.12,402.84,0.0,657.0,20.23,217500,4 years,RENT,UT
LN000399,C,C5,car,36,34000.0,15.14,1180.95,2022-12-18,2023-01-16,Fully Paid,41900.15,34000.0,7900.15,0.0,728.0,41.13,25000,8 years,MORTGAGE,NH
LN003372,F,F5,moving,36,12700.0,29.25,533.93,2022-12-26,2023-01-29,Fully Paid,19323.51,12700.0,6623.51,0.0,793.0,17.01,152700,8 years,MORTGAGE,NC
LN000705,D,D4,renewable_energy,60,29300.0,17.8,740.84,2021-07-01,2021-08-03,Fully Paid,43727.22,29300.0,14427.22,0.0,691.0,5.46,87600,< 1 year,MORTGAGE,CO
LN000432,C,C2,renewable_energy,60,3700.0,15.08,88.18,2022-04-11,2022-05-13,Fully Paid,5238.18,3700.0,1538.18,0.0,737.0,37.21,210600,< 1 year,MORTGAGE,OH
LN000293,B,B4,major_purchase,60,16600.0,10.93,360.34,2022-11-29,2022-12-29,Charged Off,4157.83,2910.48,1247.35,13689.52,660.0,43.35,94000,< 1 year,RENT,IA
LN003398,B,B3,car,60,9900.0,11.31,216.78,2022-07-27,2022-08-24,Current,4118.82,2677.23,1441.59,0.0,749.0,29.11,47800,3 years,RENT,UT
LN000146,E,E2,medical,60,31500.0,26.43,951.16,2021-08-20,2021-09-18,Charged Off,10725.6,7507.92,3217.68,23992.08,672.0,8.12,70900,< 1 year,OWN,NC
LN002034,E,E5,home_improvement,60,36200.0,24.06,1042.66,2023-10-06,2023-11-10,Charged Off,6238.62,4367.03,1871.59,31832.97,696.0,12.93,234200,1 year,RENT,AK
LN002535,D,D4,credit_card,60,3900.0,-20.4,104.2,2022-01-12,2022-02-14,Current,5210.0,3386.5,1823.5,0.0,753.0,39.55,28600,2 years,MORTGAGE,NJ
LN001166,D,D1,small_business,36,33000.0,19.73,1221.86,2021-02-19,2021-03-26,Default,1221.86,855.3,366.56,0.0,757.0,31.19,62500,4 years,RENT,OH
LN002051,B,B1,major_purchase,60,19700.0,11.37,431.97,2021-01-17,2021-02-17,Default,1727.88,1209.52,518.36,0.0,817.0,35.02,231300,,MORTGAGE,NH
LN002789,B,B4,home_improvement,60,7000.0,11.27,153.14,2021-10-25,2021-11-22,Fully Paid,9033.01,7000.0,2033.01,0.0,646.0,7.26,234000,5 years,MORTGAGE,VA
LN000340,A,A1,renewable_energy,36,6700.0,5.71,202.95,2021-11-30,2022-01-03,Fully Paid,7208.99,6700.0,508.99,0.0,650.0,28.39,187100,9 years,RENT,AZ
LN002178,B,B4,car,36,16000.0,8.94,508.35,2023-04-03,2023-05-08,Late (31-120 days),6100.2,4270.14,1830.06,0.0,703.0,26.81,80700,4 years,OWN,TX
LN000266,C,C1,small_business,60,1600.0,15.32,38.33,2023-02-09,2023-03-12,Default,421.63,295.14,126.49,0.0,803.0,18.53,239200,7 years,MORTGAGE,NV
LN002805,B,B4,car,36,28200.0,11.13,924.97,2023-01-21,2023-02-23,Charged Off,10816.79,7571.75,3245.04,20628.25,603.0,22.56,147000,5 years,MORTGAGE,MO
LN001772,B,B2,major_purchase,36,22100.0,10.53,718.62,2023-02-11,2023-03-17,Fully Paid,25905.33,22100.0,3805.33,0.0,665.0,39.35,83500,9 years,RENT,NE
LN000272,A,A2,vacation,36,37700.0,7.23,1168.04,2021-11-24,2021-12-28,Fully Paid,42235.89,37700.0,4535.89,0.0,628.0,9.83,185900,2 years,MORTGAGE,IL
LN000697,F,F2,renewable_energy,36,30600.0,27.89,1263.91,2022-12-25,2023-01-25,Current,18958.65,12323.12,6635.53,0.0,687.0,32.86,93000,6 years,RENT,IN
LN000482,C,C1,renewable_energy,60,10500.0,14.81,248.75,2021-01-07,2021-02-07,Current,13681.25,8892.81,4788.44,0.0,770.0,42.52,134700,10+ years,OWN,SC
LN000245,A,A1,home_improvement,60,11900.0,7.57,238.85,2021-08-12,2021-09-12,Current,4777.0,3105.05,1671.95,0.0,746.0,173.07,33200,,MORTGAGE,UT
LN003377,G,G1,car,36,39500.0,32.24,1725.67,2022-02-20,2022-03-26,Charged Off,22614.2,15829.94,6784.26,23670.06,589.0,17.41,37600,< 1 year,OTHER,UT
LN000477,B,B1,renewable_energy,36,13000.0,10.77,424.19,2022-10-01,2022-10-30,Late (31-120 days),848.38,593.87,254.51,0.0,802.0,17.2,163200,2 years,OWN,99
LN002033,C,C3,small_business,60,12500.0,14.99,297.31,2022-12-09,2023-01-10,Default,3270.41,2289.29,981.12,0.0,727.0,21.01,32800,3 years,MORTGAGE,WV
LN003057,E,E4,major_purchase,60,28100.0,25.83,838.5,2022-02-09,2022-03-15,Default,6708.0,4695.6,2012.4,0.0,644.0,41.82,101700,10+ years,RENT,WY
LN002684,B,B4,debt_consolidation,36,33000.0,9.55,1057.86,2023-05-05,2023-06-07,Fully Paid,38369.57,33000.0,5369.57,0.0,798.0,13.26,246300,6 years,RENT,SC
LN000814,C,C1,major_purchase,60,12500.0,13.88,290.08,2023-02-03,2023-03-03,Late (31-120 days),1450.4,1015.28,435.12,0.0,652.0,37.83,199500,6 years,RENT,SC
LN001915,C,C2,educational,60,38900.0,13.99,904.93,2022-07-24,2022-08-23,Fully Paid,53955.03,38900.0,15055.03,0.0,733.0,28.45,31800,5 years,MORTGAGE,LA
LN003037,B,B5,moving,60,26900.0,11.7,594.31,2021-06-18,2021-07-23,Default,5943.1,4160.17,1782.93,0.0,,26.09,188700,9 years,MORTGAGE,AK
LN003371,C,C2,major_purchase,36,10500.0,12.66,352.07,2023-12-25,2024-01-26,Current,5633.12,3661.53,1971.59,0.0,664.0,17.26,184000,,MORTGAGE,MT
LN001805,E,E3,credit_card,36,29600.0,25.95,1191.81,2023-02-24,2023-03-28,Fully Paid,42292.89,29600.0,12692.89,0.0,804.0,9.58,108100,8 years,MORTGAGE,VT
LN002607,G,G5,small_business,36,4100.0,34.59,184.52,2022-08-29,2022-09-30,Fully Paid,6732.57,4100.0,2632.57,0.0,614.0,15.3,30600,7 years,RENT,NY
LN000251,A,A3,medical,60,16700.0,6.26,324.88,2021-12-12,2022-01-14,Fully Paid,19559.52,16700.0,2859.52,0.0,698.0,39.05,217700,< 1 year,MORTGAGE,PA
LN000546,G,G2,moving,60,29400.0,33.81,1021.12,2023-01-12,2023-02-09,Current,57182.72,37168.77,20013.95,0.0,738.0,16.57,93500,< 1 year,MORTGAGE,NM
LN000739,E,E5,renewable_energy,60,29700.0,23.2,840.67,2022-01-16,2022-02-14,Current,10088.04,6557.23,3530.81,0.0,767.0,12.87,58000,3 years,RENT,MN
LN000311,E,E5,educational,60,3600.0,23.22,101.94,2023-09-11,2023-10-09,Current,5606.7,3644.36,1962.34,0.0,617.0,23.87,203300,1 year,RENT,MS
LN001132,B,B4,major_purchase,60,31000.0,8.99,643.36,2021-12-05,2022-01-08,Fully Paid,39087.9,31000.0,8087.9,0.0,620.0,42.66,232100,,RENT,LA
LN001450,F,F3,renewable_energy,36,14800.0,29.31,622.7,2021-11-18,2021-12-19,Charged Off,7205.17,5043.62,2161.55,9756.38,817.0,5.86,193600,6 years,RENT,NY
LN003487,B,B1,educational,60,24200.0,8.89,501.06,2023-01-10,2023-02-09,Current,4509.54,2931.2,1578.34,0.0,740.0,39.03,90300,1 year,RENT,BC
LN000016,G,G2,home_improvement,36,25600.0,32.85,1127.11,2022-08-20,2022-09-23,Late (31-120 days),3381.33,2366.93,1014.4,0.0,677.0,5.09,184900,3 years,MORTGAGE,NJ
LN003156,B,B3,car,60,36900.0,10.56,794.22,2022-12-08,2023-01-06,Fully Paid,47138.82,36900.0,10238.82,0.0,756.0,40.84,183500,10+ years,OTHER,MI
LN002530,B,B4,small_business,36,37200.0,11.84,1232.73,2023-06-26,2023-07-27,Fully Paid,45154.83,37200.0,7954.83,0.0,726.0,40.19,106800,7 years,OWN,CO
LN001223,A,A2,vacation,36,24500.0,7.46,761.65,2022-12-19,2023-01-18,Fully Paid,27321.5,24500.0,2821.5,0.0,795.0,11.33,36200,7 years,MORTGAGE,KY
LN000364,B,B1,renewable_energy,36,20800.0,11.62,687.09,2022-07-14,2022-08-11,Late (31-120 days),3435.45,2404.81,1030.63,0.0,637.0,11.07,185900,7 years,RENT,MO
LN000183,D,D5,credit_card,36,24400.0,20.09,907.91,2023-12-13,2024-01-14,Late (31-120 days),9079.1,6355.37,2723.73,0.0,601.0,31.88,153200,1 year,RENT,ID
LN001195,A,A1,major_purchase,36,31500.0,6.41,964.15,2021-12-22,2022-01-26,Current,15426.4,10027.16,5399.24,0.0,705.0,33.32,158800,1 year,MORTGAGE,ND
LN002230,C,C5,credit_card,60,3400.0,16.17,82.99,2022-03-23,2022-04-26,Late (31-120 days),580.93,406.65,174.28,0.0,650.0,30.49,218400,1 year,RENT,ND
LN001122,C,C1,small_business,60,13800.0,12.83,312.79,2023-12-03,2023-12-31,Current,6568.59,4269.58,2299.01,0.0,741.0,20.6,170200,10+ years,RENT,ME
LN001183,F,F1,home_improvement,60,20000.0,30.06,647.81,2021-03-20,2021-04-20,Fully Paid,38458.8,20000.0,18458.8,0.0,744.0,40.09,72400,9 years,MORTGAGE,CA
LN002643,A,A5,car,60,3900.0,6.04,75.47,2023-05-14,2023-06-18,Current,1433.93,932.05,501.88,0.0,761.0,13.19,100000,2 years,RENT,OR
LN000615,G,G3,debt_consolidation,60,3300.0,35.88,118.98,2022-08-04,2022-09-06,Current,2022.66,1314.73,707.93,0.0,735.0,243.18,58300,3 years,MORTGAGE,NM
LN001467,D,D5,small_business,36,23800.0,20.99,896.54,2023-09-01,2023-10-06,Late (31-120 days),6275.78,4393.05,1882.73,0.0,737.0,5.9,99800,4 years,MORTGAGE,MA
LN000402,B,B5,car,60,37400.0,9.84,791.7,2021-08-22,2021-09-25,Charged Off,6214.71,4350.3,1864.41,33049.7,624.0,23.99,102000,6 years,MORTGAGE,MS
LN000935,E,E4,credit_card,60,4300.0,24.02,123.75,2022-08-14,2022-09-16,FULLY PAID,7561.73,4300.0,3261.73,0.0,705.0,12.53,190500,< 1 year,RENT,NM
LN002381,F,F1,major_purchase,36,33100.0,27.91,1367.53,2023-02-10,2023-03-13,Fully Paid,49924.68,33100.0,16824.68,0.0,661.0,6.99,60800,7 years,OTHER,ID
LN002580,E,E1,wedding,36,4800.0,22.77,185.23,2023-08-22,2023-09-24,Fully Paid,6620.9,4800.0,1820.9,0.0,661.0,5.11,131200,5 years,RENT,ME
LN000727,A,A5,credit_card,36,11800.0,5.45,356.05,2023-01-06,2023-02-09,Charged Off,934.99,654.49,280.5,11145.51,649.0,19.79,45100,7 years,MORTGAGE,NV
LN000827,B,B2,educational,60,7700.0,9.59,162.05,2021-02-10,2021-03-16,Current,2268.7,1474.65,794.04,0.0,651.0,10.62,154200,4 years,MORTGAGE,LA
LN001522,C,C2,home_improvement,36,18100.0,15.62,632.95,2021-05-05,2021-06-05,FULLY PAID,22646.61,18100.0,4546.61,0.0,586.0,32.49,84300,5 years,MORTGAGE,WV
LN000137,B,B3,small_business,36,35600.0,10.4,1155.41,2021-03-17,2021-04-20,Current,13864.92,9012.2,4852.72,0.0,654.0,6.68,57300,3 years,OWN,KY
LN000629,G,G1,vacation,60,34200.0,33.53,1181.77,2022-06-14,2022-07-19,Fully Paid,69828.43,34200.0,35628.43,0.0,601.0,9.88,233700,2 years,MORTGAGE,OR
LN000335,E,E3,small_business,60,28200.0,26.14,846.66,2023-08-13,2023-09-16,Fully Paid,49922.73,28200.0,21722.73,0.0,614.0,16.58,211500,6 years,RENT,SC
LN000391,D,D3,debt_consolidation,36,16900.0,20.19,629.7,2023-09-15,2023-10-16,Fully Paid,22390.41,16900.0,5490.41,0.0,650.0,26.29,205600,7 years,RENT,HI
LN002766,B,B4,renewable_energy,60,39400.0,8.68,811.77,2023-02-18,2023-03-19,Fully Paid,49431.89,39400.0,10031.89,0.0,655.0,5.06,119300,5 years,RENT,NJ
LN001818,B,B4,moving,36,30200.0,8.74,956.7,2022-12-08,2023-01-07,CHARGED OFF,17272.97,12091.08,5181.89,18108.92,670.0,39.7,168700,9 years,OWN,NH
LN003234,F,F4,educational,36,17400.0,29.04,729.54,2021-04-29,2021-06-01,Fully Paid,26614.11,17400.0,9214.11,0.0,581.0,38.32,64300,7 years,RENT,NY
LN000711,F,F3,small_business,36,5700.0,28.89,238.52,2023-01-24,2023-02-25,Charged Off,2821.25,1974.87,846.38,3725.13,691.0,25.51,188800,10+ years,RENT,IL
LN001040,D,D5,debt_consolidation,36,,21.66,1056.81,2021-02-27,2021-04-03,Fully Paid,37499.8,27800.0,9699.8,0.0,691.0,16.14,101100,2 years,RENT,ND
LN002359,C,C4,vacation,60,37800.0,15.88,916.81,2023-06-06,2023-07-05,Charged Off,4646.17,3252.32,1393.85,34547.68,753.0,27.55,197700,7 years,OWN,GA
LN003108,B,B3,small_business,60,37900.0,11.87,840.58,2021-10-30,2021-12-04,Fully Paid,51255.63,37900.0,13355.63,0.0,819.0,22.51,146000,3 years,RENT,ME
LN001562,E,E1,vacation,36,14700.0,24.05,577.11,2022-11-01,2022-12-04,Current,20198.85,13129.25,7069.6,0.0,790.0,20.55,129600,5 years,MORTGAGE,AL
LN003306,A,A3,wedding,36,2500.0,5.85,75.89,2022-05-16,2022-06-16,Fully Paid,2782.05,2500.0,282.05,0.0,154.0,7.26,133500,1 year,RENT,NJ
LN003016,D,D1,wedding,60,5200.0,17.03,129.32,2021-04-12,2021-05-11,Charged Off,1277.07,893.95,383.12,4306.05,750.0,28.72,157300,3 years,MORTGAGE,WA
LN001113,A,A1,debt_consolidation,60,36300.0,5.07,686.19,2022-12-20,2023-01-17,Fully Paid,40619.58,36300.0,4319.58,0.0,770.0,37.32,58200,1 year,RENT,CT
LN001224,A,A5,credit_card,36,36000.0,7.11,1113.39,2021-07-13,2021-08-17,Late (31-120 days),2226.78,1558.75,668.03,0.0,601.0,44.04,34100,8 years,OWN,SD
LN002403,D,D1,wedding,60,12200.0,19.18,317.68,2021-11-22,2021-12-20,Charged Off,1066.3,746.41,319.89,11453.59,651.0,38.77,26400,9 years,RENT,NJ
LN001509,D,D2,credit_card,36,38600.0,17.58,1387.36,2022-02-05,2022-03-11,Late (31-120 days),4162.08,2913.46,1248.62,0.0,679.0,7.91,221700,10+ years,RENT,MS
LN001751,B,B1,moving,36,10400.0,-9.34,332.37,2021-12-22,2022-01-21,Late (31-120 days),997.11,697.98,299.13,0.0,634.0,17.06,26900,8 years,RENT,NJ
LN003310,C,C4,credit_card,36,39400.0,13.98,1346.22,2022-06-18,2022-07-19,Fully Paid,47563.97,39400.0,8163.97,0.0,606.0,30.89,197700,10+ years,RENT,KY
LN000339,C,C2,vacation,36,16900.0,16.24,596.16,2022-05-19,2022-06-18,Current,2980.8,1937.52,1043.28,0.0,770.0,42.5,238300,1 year,OWN,MD
LN000216,C,C5,medical,36,6200.0,15.72,217.12,2023-12-25,2024-01-24,Fully Paid,7679.27,6200.0,1479.27,0.0,779.0,44.3,78500,2 years,OWN,UT
LN001342,D,D2,educational,36,26200.0,20.33,978.1,2021-12-05,2022-01-08,Late (31-120 days),4890.5,3423.35,1467.15,0.0,716.0,39.38,189800,5 years,RENT,WI
LN003169,C,C1,vacation,36,,15.99,196.85,2023-07-21,2023-08-21,Current,3740.15,2431.1,1309.05,0.0,677.0,171.87,122900,5 years,RENT,OK
LN003366,A,A1,medical,60,13200.0,5.75,253.66,2021-02-10,2021-03-14,Fully Paid,15089.29,13200.0,1889.29,0.0,793.0,39.88,64200,10+ years,RENT,MA
LN002331,B,B5,medical,36,28300.0,9.8,910.51,2021-01-12,2021-02-15,Charged Off,4318.33,3022.83,1295.5,25277.17,735.0,9.83,191700,6 years,RENT,WV
LN002239,D,D4,educational,36,23500.0,21.33,889.35,2021-04-03,2021-05-03,Current,22233.75,14451.94,7781.81,0.0,595.0,39.1,142300,7 years,RENT,MI
LN002884,C,C3,debt_consolidation,36,,15.08,607.33,2023-09-07,2023-10-09,Fully Paid,22030.95,17500.0,4530.95,0.0,634.0,24.03,67600,10+ years,MORTGAGE,ME
LN000102,A,A1,moving,60,38800.0,7.65,780.24,2023-02-28,2023-03-28,Current,46034.16,29922.2,16111.96,0.0,776.0,29.72,179300,1 year,RENT,VT
LN002583,G,G2,educational,36,10500.0,34.26,470.59,2023-04-04,2023-05-03,Current,8470.62,5505.9,2964.72,0.0,613.0,5.44,69200,1 year,RENT,IL
LN000172,C,C1,home_improvement,36,22500.0,13.7,765.72,2022-09-17,2022-10-16,Fully Paid,28055.74,22500.0,5555.74,0.0,764.0,30.0,105000,5 years,RENT,AL
LN000108,A,A1,debt_consolidation,36,8600.0,6.65,264.17,2022-04-21,2022-05-25,Fully Paid,9429.51,8600.0,829.51,0.0,657.0,9.87,122600,4 years,MORTGAGE,NJ
LN002528,B,B2,credit_card,36,10700.0,12.0,355.39,2021-08-20,2021-09-20,Fully Paid,12548.3,10700.0,1848.3,0.0,600.0,9.34,70800,,OWN,TX
LN001533,C,C4,debt_consolidation,36,23000.0,15.37,801.48,2022-06-22,2022-07-27,Fully Paid,28658.38,23000.0,5658.38,0.0,623.0,23.14,93000,6 years,RENT,IN
LN002645,E,E1,wedding,60,22700.0,23.6,647.77,2022-11-19,2022-12-17,Current,16842.02,10947.31,5894.71,0.0,750.0,18.84,184000,< 1 year,MORTGAGE,ID
LN002406,C,C4,small_business,36,26100.0,14.3,895.84,2021-05-27,2021-06-29,Default,5375.04,3762.53,1612.51,0.0,679.0,32.81,70900,10+ years,MORTGAGE,GA
LN002288,F,F3,wedding,60,7800.0,31.36,258.91,2022-08-20,2022-09-23,Fully Paid,15725.14,7800.0,7925.14,0.0,679.0,8.39,184800,4 years,MORTGAGE,OH
LN002447,D,D1,educational,60,,17.13,149.54,2022-08-25,2022-09-28,Charged Off,1430.66,1001.46,429.2,4998.54,752.0,14.22,200600,2 years,MORTGAGE,WA
LN002413,E,E4,small_business,36,,23.01,282.62,2021-05-31,2021-06-30,Fully Paid,10318.59,7300.0,3018.59,0.0,730.0,12.88,175800,1 year,RENT,HI
LN002852,E,E1,moving,36,21300.0,24.31,839.13,2023-01-18,2023-02-15,Fully Paid,30116.09,21300.0,8816.09,0.0,717.0,7.33,73800,10+ years,RENT,ND
LN002824,A,A4,car,36,22100.0,5.14,663.75,2023-05-30,2023-07-03,Charged Off,5619.29,3933.5,1685.79,18166.5,819.0,19.0,170700,,RENT,WI
LN003083,A,A5,debt_consolidation,36,,7.03,914.37,2022-07-04,2022-08-07,Fully Paid,33218.7,29600.0,3618.7,0.0,725.0,28.7,107900,6 years,RENT,CA
LN001041,A,A1,wedding,36,34500.0,7.35,1070.79,2023-03-23,2023-04-22,Fully Paid,38502.56,34500.0,4002.56,0.0,688.0,40.8,121700,< 1 year,MORTGAGE,RI
LN002121,B,B4,educational,36,27500.0,10.87,898.62,2021-01-08,2021-02-07,charged Off,12474.94,8732.46,3742.48,18767.54,723.0,39.43,234700,4 years,MORTGAGE,OH
LN001525,B,B4,educational,60,24300.0,11.05,528.95,2022-02-28,2022-03-30,Fully Paid,31325.77,24300.0,7025.77,0.0,744.0,10.89,67300,1 year,RENT,NJ
LN003465,B,B3,car,36,,10.0,196.83,2023-12-01,2023-12-29,Fully Paid,7012.47,6100.0,912.47,0.0,695.0,32.28,223200,8 years,MORTGAGE,KS
LN000482,C,C1,renewable_energy,60,10500.0,14.81,248.75,2021-01-07,2021-02-07,Current,13681.25,8892.81,4788.44,0.0,770.0,42.52,134700,10+ years,OWN,SC
LN002562,B,B4,home_improvement,36,10400.0,9.82,334.7,2022-12-19,2023-01-18,Fully Paid,12248.3,10400.0,1848.3,0.0,616.0,18.1,90000,5 years,MORTGAGE,MD
LN002662,A,A2,debt_consolidation,60,12400.0,7.78,250.12,2021-03-14,2021-04-14,Charged Off,4365.08,3055.56,1309.52,9344.44,597.0,11.32,199800,4 years,OWN,99
LN001763,C,C4,credit_card,36,,13.14,1026.35,2022-10-30,2022-11-28,Current,23606.05,15343.93,8262.12,0.0,702.0,26.9,191600,7 years,MORTGAGE,SC
LN003280,E,E4,educational,60,7800.0,23.24,220.96,2021-04-08,2021-05-08,Fully Paid,13014.79,7800.0,5214.79,0.0,641.0,5.73,188500,2 years,RENT,CT
LN003043,A,A4,small_business,60,20700.0,7.32,413.02,2021-08-07,2021-09-06,fully paid,24796.68,20700.0,4096.68,0.0,736.0,24.03,104600,1 year,MORTGAGE,MN
LN002491,A,A5,medical,36,35000.0,7.74,1092.58,2023-11-20,2023-12-25,Fully Paid,39272.57,35000.0,4272.57,0.0,815.0,37.63,37400,8 years,RENT,AZ
LN002461,A,A5,renewable_energy,36,16900.0,7.18,523.21,2021-11-22,2021-12-20,Fully Paid,18936.28,16900.0,2036.28,0.0,607.0,18.91,223400,9 years,OWN,SC
LN000406,C,C1,home_improvement,60,27900.0,16.43,684.86,2021-07-05,2021-08-06,Charged Off,2595.51,1816.86,778.65,26083.14,807.0,29.4,125400,5 years,MORTGAGE,TX
LN000758,A,A2,debt_consolidation,60,17900.0,5.07,338.37,2022-03-29,2022-04-30,Late (31-120 days),1691.85,1184.29,507.55,0.0,679.0,33.13,52800,10+ years,RENT,ME
LN002354,E,E5,major_purchase,60,14400.0,25.84,429.78,2022-06-05,2022-07-10,Fully Paid,25967.52,14400.0,11567.52,0.0,666.0,5.6,145400,5 years,RENT,WV
LN000098,G,G1,moving,60,,32.99,102.64,2022-08-02,2022-09-06,Default,923.76,646.63,277.13,0.0,713.0,29.39,174000,4 years,RENT,NE
LN001334,F,F2,medical,60,24600.0,29.31,785.5,2022-03-26,2022-04-29,Fully Paid,46798.04,24600.0,22198.04,0.0,628.0,12.8,26300,1 year,MORTGAGE,TN
LN002860,D,D2,car,60,25600.0,17.04,636.78,2021-09-26,2021-10-26,Default,3183.9,2228.73,955.17,0.0,706.0,16.42,158600,10+ years,OWN,ND
LN003322,B,B5,car,36,11500.0,9.26,367.09,2022-11-04,2022-12-07,Fully Paid,13157.64,11500.0,1657.64,0.0,683.0,30.71,227000,4 years,MORTGAGE,MI
LN002367,A,A1,major_purchase,60,9800.0,5.13,185.52,2021-07-10,2021-08-13,Fully Paid,10923.26,9800.0,1123.26,0.0,761.0,12.59,122200,8 years,MORTGAGE,NV
LN002059,A,A4,educational,36,6200.0,5.55,187.35,2021-08-12,2021-09-10,Current,936.75,608.89,327.86,0.0,791.0,15.5,236500,10+ years,RENT,NC
LN002532,F,F5,car,60,4400.0,29.36,140.63,2022-09-25,2022-10-25,Fully Paid,8499.4,4400.0,4099.4,0.0,811.0,6.84,75200,6 years,MORTGAGE,DE
LN000149,C,C1,credit_card,60,25100.0,12.63,566.36,2021-08-09,2021-09-12,Fully Paid,33486.05,25100.0,8386.05,0.0,744.0,44.13,197100,,MORTGAGE,NH
LN000029,C,C5,renewable_energy,60,38900.0,15.45,934.64,2023-07-17,2023-08-17,Fully Paid,55113.79,38900.0,16213.79,0.0,750.0,41.83,153500,7 years,RENT,MD
LN002463,B,B2,vacation,36,29800.0,9.61,956.11,2022-05-08,2022-06-05,Late (31-120 days),3824.44,2677.11,1147.33,0.0,712.0,17.56,197200,10+ years,RENT,AR
LN002370,C,C1,home_improvement,36,39000.0,15.56,1362.67,2023-11-15,2023-12-19,Fully Paid,48620.69,39000.0,9620.69,0.0,766.0,37.65,150700,3 years,RENT,NJ
LN000693,G,G2,debt_consolidation,36,2100.0,35.81,95.96,2023-01-22,2023-02-25,Fully Paid,3473.31,2100.0,1373.31,0.0,601.0,10.67,137100,4 years,RENT,VA
LN001387,D,D4,medical,36,24100.0,21.61,915.53,2023-06-27,2023-08-01,Fully Paid,32524.67,24100.0,8424.67,0.0,813.0,19.35,87900,< 1 year,RENT,MT
LN001846,E,E4,medical,60,27000.0,23.0,761.14,2023-07-21,2023-08-24,Fully Paid,45877.35,27000.0,18877.35,0.0,770.0,7.14,231200,5 years,MORTGAGE,GA
LN002466,D,D2,credit_card,60,2600.0,20.7,69.9,2022-04-26,2022-05-31,Current,3215.4,2090.01,1125.39,0.0,750.0,5.37,138500,< 1 year,MORTGAGE,MD
LN001600,E,E1,wedding,60,22800.0,24.43,661.61,2021-07-04,2021-08-02,Current,12570.59,8170.88,4399.71,0.0,723.0,41.23,189100,1 year,MORTGAGE,WY
