event_id,loan_id,payment_month,payment_date,amount_paid,payment_status
PE0005222,LN001882,41,2025-11-15,312.56,ON_TIME
PE0020795,LN000381,1,2023-03-29,558.06,ON_TIME
PE0002710,LN003135,36,2024-01-28,1209.29,ON_TIME
PE0010945,LN003122,1,2021-05-21,1588.98,ON_TIME
PE0005903,LN001824,2,2023-12-21,589.69,ON_TIME
PE0018306,LN003105,14,2023-04-25,887.74,ON_TIME
PE0004077,LN000284,18,2023-04-09,953.81,ON_TIME
PE0022082,LN002001,14,2022-07-31,735.76,ON_TIME
PE0022172,LN003383,18,2023-05-20,1232.92,ON_TIME
PE0001544,LN001127,17,2025-03-07,372.03,ON_TIME
PE0012121,LN002741,58,2027-02-26,660.89,ON_TIME
PE0019601,LN003071,13,2023-09-23,934.99,ON_TIME
PE0003127,LN000906,55,2027-03-20,359.93,ON_TIME
PE0001157,LN002587,16,2023-11-27,255.81,ON_TIME
PE0019193,LN001693,15,2022-10-30,819.55,ON_TIME
PE0005986,LN002627,5,2024-05-04,252.41,ON_TIME
PE0014409,LN001302,5,2023-06-03,199.84,ON_TIME
PE0014105,LN001351,1,2022-03-24,1172.76,ON_TIME
PE0000033,LN001892,3,2021-09-15,743.87,ON_TIME
PE0007188,LN001231,5,2023-02-07,1155.8,ON_TIME
PE0022519,LN001145,18,2023-08-03,367.23,ON_TIME
PE0021118,LN002962,9,2023-12-04,905.04,ON_TIME
PE0019376,LN000421,25,2024-04-18,726.24,ON_TIME
PE0020753,LN001516,14,2024-06-08,880.02,ON_TIME
PE0012214,LN002395,22,2024-08-06,903.21,ON_TIME
PE0009780,LN003277,30,2024-01-06,913.9,ON_TIME
PE0009177,LN000129,28,2025-12-07,1063.28,ON_TIME
PE0018182,LN003437,7,2023-06-10,331.84,ON_TIME
PE0006301,LN000937,60,2027-07-09,347.16,ON_TIME
PE0001611,LN000241,25,2024-04-23,1497.47,ON_TIME
PE0000940,LN000711,10,2023-11-20,238.11,ON_TIME
PE0013558,LN001802,2,2023-01-28,169.91,ON_TIME
PE0002297,LN003234,30,2023-10-16,718.73,LATE
PE0004024,LN003482,25,2025-02-25,62.98,ON_TIME
PE0018318,LN003105,26,2024-04-19,884.97,ON_TIME
PE0023037,LN002305,32,2025-12-29,881.83,ON_TIME
PE0014400,LN002220,6,2022-06-11,331.8,ON_TIME
PE0008750,LN000486,26,2025-12-29,470.81,LATE
PE0000746,LN002135,5,2021-12-26,671.77,ON_TIME
PE0004084,LN000284,25,2023-11-05,963.77,ON_TIME
PE0021938,LN002208,50,2026-05-27,446.95,ON_TIME
PE0011463,LN002589,26,2025-01-31,375.29,ON_TIME
PE0005583,LN003474,3,2023-04-12,389.35,ON_TIME
PE0002878,LN002599,5,2023-09-01,186.64,ON_TIME
PE0015273,LN000383,26,2024-01-24,831.32,ON_TIME
PE0004702,LN000093,7,2023-12-13,727.64,ON_TIME
PE0009934,LN002576,4,2022-06-24,412.61,ON_TIME
PE0019291,LN000304,21,2024-06-21,170.19,ON_TIME
PE0013822,LN002429,9,2024-03-07,672.68,ON_TIME
PE0002652,LN003008,14,2023-02-08,496.32,ON_TIME
PE0020681,LN002015,47,2027-03-20,370.08,ON_TIME
PE0014787,LN002689,14,2024-07-26,1301.3,ON_TIME
PE0005647,LN001692,16,2024-07-29,113.39,ON_TIME
PE0020577,LN002527,1,2022-05-16,828.13,ON_TIME
PE0011195,LN003111,20,2024-12-31,759.79,ON_TIME
PE0001822,LN001703,9,2022-09-21,859.3,ON_TIME
PE0022061,LN002111,29,2024-01-29,291.73,ON_TIME
PE0007414,LN003362,42,2026-03-21,1190.25,ON_TIME
PE0009523,LN001766,7,2023-04-01,213.3,ON_TIME
PE0021385,LN002749,3,2021-04-07,752.9,ON_TIME
PE0007147,LN003281,3,2022-04-24,244.15,LATE
PE0000958,LN003301,15,2022-08-24,373.94,ON_TIME
PE0002111,LN000706,3,2022-03-03,587.31,ON_TIME
PE0015469,LN002745,22,2023-05-24,1100.06,ON_TIME
PE0005109,LN000146,4,2021-12-18,992.16,ON_TIME
PE0023517,LN003419,52,2028-03-26,424.4,ON_TIME
PE0007632,LN002002,2,2023-02-22,1045.28,ON_TIME
PE0012884,LN000579,4,2022-08-20,83.24,ON_TIME
PE0023136,LN002009,3,2023-02-14,163.02,ON_TIME
PE0021516,LN001275,5,2022-04-05,393.05,MISSED
PE0022765,LN000272,36,2024-11-08,1146.56,ON_TIME
PE0007924,LN001877,13,2024-02-22,1535.87,ON_TIME
PE0020295,LN001008,29,2023-10-01,607.99,ON_TIME
PE0023350,LN000678,10,2024-08-29,616.3,ON_TIME
PE0013536,LN001289,59,2026-11-05,314.51,ON_TIME
PE0010961,LN000480,5,2023-09-15,392.56,ON_TIME
PE0008848,LN001825,4,2024-01-25,244.76,ON_TIME
PE0012912,LN002251,23,2024-02-25,620.49,ON_TIME
PE0021433,LN000770,2,2024-01-30,396.74,ON_TIME
PE0019796,LN002834,16,2024-01-23,1166.64,ON_TIME
PE0017389,LN001526,22,2024-06-28,729.08,ON_TIME
PE0015396,LN001794,4,2024-02-15,1095.24,ON_TIME
PE0015731,LN003477,4,2023-01-09,147.09,ON_TIME
PE0007326,LN002975,46,2025-03-14,138.81,ON_TIME
PE0010392,LN002840,56,2026-12-06,391.64,ON_TIME
PE0002961,LN000610,28,2023-12-19,408.08,ON_TIME
PE0004641,LN002612,23,2025-06-06,443.64,ON_TIME
PE0002400,LN000895,23,2023-06-27,98.92,ON_TIME
PE0007311,LN002975,31,2023-12-20,147.45,ON_TIME
PE0007252,LN002829,46,2025-03-04,485.44,LATE
PE0005488,LN001627,20,2023-12-17,695.58,ON_TIME
PE0022104,LN002001,36,2024-05-21,766.72,ON_TIME
PE0020615,LN001012,17,2024-04-27,1099.95,ON_TIME
PE0012001,LN001428,17,2025-05-03,1243.31,ON_TIME
PE0020484,LN002849,46,2027-03-29,383.29,ON_TIME
PE0019690,LN000528,59,2026-06-12,782.11,ON_TIME
PE0022853,LN002235,10,2022-10-17,638.55,ON_TIME
PE0009598,LN002321,16,2024-04-14,1415.51,ON_TIME
PE0019665,LN000528,34,2024-05-23,726.09,ON_TIME
PE0002626,LN002453,24,2025-06-08,133.31,ON_TIME
PE0018512,LN002427,27,2023-04-01,511.48,ON_TIME
PE0010780,LN001484,56,2027-08-01,33.54,ON_TIME
PE0009658,LN000989,4,2023-07-22,182.84,ON_TIME
PE0011341,LN000804,34,2026-10-14,1050.19,ON_TIME
PE0003149,LN002867,17,2022-12-30,715.2,ON_TIME
PE0007025,LN000815,11,2023-08-14,1394.33,ON_TIME
PE0014035,LN001622,13,2024-06-24,99.28,ON_TIME
PE0012589,LN002758,27,2025-10-05,256.89,ON_TIME
PE0003347,LN002617,2,2023-05-29,1724.09,ON_TIME
PE0002874,LN002599,1,2023-05-04,179.51,ON_TIME
PE0016498,LN001362,29,2025-12-01,934.49,ON_TIME
PE0012109,LN002741,46,2026-03-03,627.91,ON_TIME
PE0008298,LN002983,20,2024-07-23,948.6,ON_TIME
PE0015356,LN001804,19,2023-10-20,43.62,ON_TIME
PE0018496,LN002427,11,2021-12-07,480.86,ON_TIME
PE0008960,LN003174,18,2024-12-26,73.33,ON_TIME
PE0023320,LN000356,16,2022-11-07,1194.07,ON_TIME
PE0000077,LN002937,11,2024-06-10,633.16,ON_TIME
PE0013388,LN001934,5,2022-06-11,536.72,ON_TIME
PE0016938,LN002930,29,2026-02-19,205.01,ON_TIME
PE0018350,LN003105,58,2026-12-05,921.33,ON_TIME
PE0006525,LN001132,54,2026-05-13,635.3,ON_TIME
PE0012493,LN001150,27,2023-05-18,965.81,ON_TIME
PE0016453,LN000163,20,2023-05-01,1219.3,ON_TIME
PE0022624,LN000238,33,2024-06-13,697.95,ON_TIME
PE0006652,LN002955,1,2023-06-10,131.2,ON_TIME
PE0004948,LN002473,15,2024-05-12,472.08,ON_TIME
PE0018282,LN003049,19,2023-06-27,429.03,ON_TIME
PE0010453,LN001862,21,2024-04-08,236.67,ON_TIME
PE0009968,LN002681,11,2024-01-24,823.04,LATE
PE0014835,LN001675,23,2023-12-27,69.05,ON_TIME
PE0018739,LN000595,35,2024-11-23,1044.67,ON_TIME
PE0000094,LN000484,14,2024-05-29,900.69,ON_TIME
PE0005167,LN000570,46,2027-04-06,156.17,ON_TIME
PE0019584,LN002446,2,2023-06-17,645.21,ON_TIME
PE0022728,LN001395,35,2026-05-18,291.18,ON_TIME
PE0002732,LN001702,22,2024-05-08,934.44,ON_TIME
PE0015605,LN001110,15,2023-04-15,1150.05,ON_TIME
PE0007172,LN003281,28,2024-05-13,243.46,ON_TIME
PE0006792,LN000905,23,2023-09-18,1281.11,ON_TIME
PE0009140,LN002658,3,2022-06-02,927.99,ON_TIME
PE0004811,LN003041,58,2027-10-01,738.88,ON_TIME
PE0011374,LN001685,31,2025-08-02,723.0,ON_TIME
PE0022556,LN000164,19,2025-04-10,1134.73,ON_TIME
PE0023573,LN003393,5,2021-10-02,496.27,ON_TIME
PE0002339,LN002963,12,2024-10-29,669.63,ON_TIME
PE0019516,LN000517,3,2022-01-01,695.6,ON_TIME
PE0020479,LN002849,41,2026-10-30,388.04,ON_TIME
PE0006112,LN001268,25,2023-07-28,417.77,ON_TIME
PE0007845,LN003448,39,2026-02-23,283.69,ON_TIME
PE0017138,LN000079,29,2024-03-05,287.39,ON_TIME
PE0001886,LN001337,53,2026-09-07,61.89,ON_TIME
PE0015901,LN003200,7,2024-02-22,281.9,ON_TIME
PE0012787,LN002639,18,2022-09-06,428.44,ON_TIME
PE0005774,LN001568,33,2026-01-06,583.74,LATE
PE0004324,LN001896,4,2022-12-22,106.87,ON_TIME
PE0013777,LN001539,36,2024-03-22,43.32,ON_TIME
PE0013142,LN002883,25,2023-09-17,525.05,ON_TIME
PE0008191,LN001413,33,2024-12-30,268.72,ON_TIME
PE0015833,LN001198,37,2026-07-14,1031.5,ON_TIME
PE0023181,LN001201,1,2023-08-12,379.6,ON_TIME
PE0000003,LN001917,3,2021-11-11,135.88,ON_TIME
PE0015662,LN003231,11,2023-11-05,666.56,ON_TIME
PE0005256,LN000923,11,2023-10-15,1001.7,ON_TIME
PE0002760,LN001495,8,2024-08-05,313.8,ON_TIME
PE0017128,LN000079,19,2023-05-10,291.88,ON_TIME
PE0015182,LN001451,11,2022-01-13,22.66,ON_TIME
PE0012223,LN002395,31,2025-05-03,902.04,LATE
PE0011545,LN000355,21,2025-08-19,280.7,ON_TIME
PE0009630,LN001387,12,2024-06-21,930.26,ON_TIME
PE0009426,LN002239,17,2022-08-26,921.24,ON_TIME
PE0011392,LN001685,49,2027-01-24,713.45,ON_TIME
PE0021775,LN001753,25,2024-08-17,36.56,ON_TIME
PE0007850,LN003448,44,2026-07-23,278.72,ON_TIME
PE0003176,LN002867,44,2025-03-19,719.06,ON_TIME
PE0010042,LN000801,28,2024-02-24,832.48,ON_TIME
PE0018225,LN000032,22,2024-12-29,979.87,ON_TIME
PE0002466,LN000664,18,2022-11-01,787.76,ON_TIME
PE0001294,LN002434,4,2022-07-29,1237.63,ON_TIME
PE0014575,LN000408,46,2026-04-28,844.63,ON_TIME
PE0014356,LN001311,4,2021-11-14,502.51,ON_TIME
PE0005394,LN002775,15,2022-07-09,713.44,ON_TIME
PE0005405,LN001537,9,2024-06-07,665.54,ON_TIME
PE0014275,LN002343,18,2022-07-21,389.57,ON_TIME
PE0021628,LN001335,12,2024-01-05,790.49,ON_TIME
PE0016708,LN000229,3,2021-09-20,574.34,ON_TIME
PE0008642,LN002423,23,2023-11-01,717.0,ON_TIME
PE0007843,LN003448,37,2025-12-25,269.83,ON_TIME
PE0015003,LN002253,56,2025-10-31,150.61,ON_TIME
PE0016695,LN001655,26,2024-09-05,178.38,ON_TIME
PE0003622,LN001974,14,2022-06-28,258.6,ON_TIME
PE0002318,LN001364,15,2023-02-01,1036.1,ON_TIME
PE0013131,LN002883,14,2022-10-22,534.98,ON_TIME
PE0007087,LN003006,22,2025-05-05,680.05,ON_TIME
PE0002186,LN000559,8,2024-01-02,137.54,ON_TIME
PE0004478,LN003178,55,2027-08-18,143.18,ON_TIME
PE0010083,LN002437,39,2024-06-14,596.11,ON_TIME
PE0001156,LN002587,15,2023-10-28,256.46,ON_TIME
PE0016091,LN002054,33,2024-01-24,233.67,ON_TIME
PE0000330,LN001845,60,2028-09-27,673.94,ON_TIME
PE0016435,LN000163,2,2021-11-07,1277.85,LATE
PE0009921,LN002752,15,2023-04-09,624.12,ON_TIME
PE0014884,LN001024,12,2022-12-21,530.32,ON_TIME
PE0020471,LN002849,33,2026-03-04,378.46,ON_TIME
PE0003228,LN002242,24,2025-11-26,635.27,ON_TIME
PE0006522,LN001132,51,2026-02-12,653.76,ON_TIME
PE0002998,LN002722,29,2023-08-14,638.14,ON_TIME
PE0020195,LN001888,9,2022-08-16,577.75,ON_TIME
PE0013542,LN000911,5,2022-11-25,182.2,ON_TIME
PE0018911,LN002797,45,2025-11-30,935.39,ON_TIME
PE0003184,LN002867,52,2025-11-14,774.54,ON_TIME
PE0004393,LN000160,11,2022-07-25,1166.09,ON_TIME
PE0017841,LN002330,8,2022-12-12,411.04,MISSED
PE0019947,LN000330,22,2025-05-25,307.41,ON_TIME
PE0010722,LN001276,34,2025-01-07,161.38,ON_TIME
PE0018786,LN002320,3,2023-07-21,814.61,ON_TIME
PE0002464,LN000664,16,2022-09-02,786.41,ON_TIME
PE0015644,LN001262,18,2022-08-31,609.76,ON_TIME
PE0002847,LN001243,8,2022-08-03,106.89,ON_TIME
PE0017862,LN002132,19,2022-11-19,273.47,ON_TIME
PE0008873,LN001825,29,2026-02-13,251.72,ON_TIME
PE0007587,LN001009,22,2025-05-07,1291.06,ON_TIME
PE0009805,LN003277,55,2026-01-25,982.75,ON_TIME
PE0020189,LN001888,3,2022-02-17,569.99,ON_TIME
PE0002192,LN000559,14,2024-06-30,146.07,ON_TIME
PE0009922,LN002752,16,2023-05-09,571.67,ON_TIME
PE0008002,LN002277,15,2023-02-08,976.82,ON_TIME
PE0017502,LN001579,3,2021-10-17,439.01,ON_TIME
PE0006669,LN001196,12,2024-05-21,869.71,ON_TIME
PE0013359,LN002846,36,2025-05-04,610.56,ON_TIME
PE0002071,LN002270,3,2021-08-27,1015.46,ON_TIME
PE0008164,LN001413,6,2022-10-12,253.77,ON_TIME
PE0019795,LN002834,15,2023-12-24,1126.64,ON_TIME
PE0007594,LN001009,29,2025-12-03,1236.46,ON_TIME
PE0022234,LN002781,23,2025-10-11,728.05,ON_TIME
PE0006303,LN002445,2,2023-05-23,299.28,ON_TIME
PE0012819,LN002639,50,2025-04-23,413.8,ON_TIME
PE0003417,LN001625,36,2024-03-05,1010.72,ON_TIME
PE0005910,LN001824,9,2024-07-18,571.16,ON_TIME
PE0014942,LN000502,6,2021-07-29,942.61,ON_TIME
PE0023414,LN000977,45,2025-02-11,243.17,ON_TIME
PE0018439,LN002176,27,2026-02-05,1504.46,ON_TIME
PE0020268,LN001008,2,2021-07-13,631.41,ON_TIME
PE0016346,LN001503,5,2021-11-03,544.56,ON_TIME
PE0015292,LN000383,45,2025-08-16,783.93,ON_TIME
PE0007582,LN001009,17,2024-12-08,1298.3,ON_TIME
PE0004048,LN003482,49,2027-02-15,59.42,ON_TIME
PE0015765,LN003477,38,2025-10-25,158.29,ON_TIME
PE0006621,LN000762,18,2024-05-09,466.45,ON_TIME
PE0014143,LN002316,32,2026-04-24,154.32,ON_TIME
PE0017618,LN000440,2,2023-07-26,1317.1,ON_TIME
PE0005299,LN000567,29,2023-09-13,407.18,ON_TIME
PE0020823,LN000381,29,2025-07-16,568.08,ON_TIME
PE0002323,LN001364,20,2023-07-01,1030.65,ON_TIME
PE0004241,LN003380,7,2022-01-13,1130.76,ON_TIME
PE0015376,LN002541,9,2022-02-10,438.99,ON_TIME
PE0021497,LN001940,4,2021-06-04,543.16,ON_TIME
PE0013935,LN002802,44,2025-05-29,764.78,ON_TIME
PE0006746,LN002425,13,2022-03-25,662.22,ON_TIME
PE0010948,LN003122,4,2021-08-19,1690.62,LATE
PE0002493,LN000543,9,2022-01-24,498.38,ON_TIME
PE0007613,LN002392,8,2024-03-29,348.29,ON_TIME
PE0011332,LN000804,25,2026-01-17,1027.53,ON_TIME
PE0006903,LN002993,8,2023-11-08,199.58,ON_TIME
PE0009770,LN003277,20,2023-03-12,906.13,ON_TIME
PE0015383,LN002112,7,2023-09-11,270.28,ON_TIME
PE0005235,LN001882,54,2026-12-10,305.02,ON_TIME
PE0009070,LN003286,29,2024-03-01,511.27,ON_TIME
PE0003273,LN000464,18,2023-06-09,179.86,MISSED
PE0010142,LN001371,38,2024-10-14,860.35,ON_TIME
PE0005274,LN000567,4,2021-08-24,409.0,ON_TIME
PE0015957,LN002656,7,2023-12-31,475.05,ON_TIME
PE0002890,LN002599,17,2024-08-26,180.2,ON_TIME
PE0014514,LN000513,21,2025-01-02,1144.71,ON_TIME
PE0020206,LN001888,20,2023-07-12,613.74,ON_TIME
PE0000789,LN001902,12,2024-03-31,1238.02,ON_TIME
PE0015530,LN002094,35,2025-05-06,426.37,ON_TIME
PE0003348,LN002617,3,2023-06-28,1664.48,ON_TIME
PE0022503,LN001145,2,2022-04-10,367.3,ON_TIME
PE0017998,LN001589,14,2023-03-10,732.14,ON_TIME
PE0020082,LN003083,13,2023-07-29,940.05,ON_TIME
PE0016866,LN001870,10,2022-07-12,730.66,ON_TIME
PE0018105,LN003387,21,2024-07-16,78.13,ON_TIME
PE0017099,LN001463,15,2024-10-29,1056.58,ON_TIME
PE0016798,LN001379,14,2023-04-11,964.38,ON_TIME
PE0013637,LN001801,11,2023-06-30,1003.55,ON_TIME
PE0017014,LN002358,6,2022-05-24,1006.47,ON_TIME
PE0021239,LN001694,59,2027-05-16,233.58,ON_TIME
PE0006197,LN000325,30,2023-07-17,187.49,ON_TIME
PE0007695,LN002082,17,2023-08-25,212.55,ON_TIME
PE0006029,LN002627,48,2027-11-15,264.95,ON_TIME
PE0003378,LN002617,33,2025-12-14,1789.45,ON_TIME
PE0018736,LN000595,32,2024-08-25,1082.39,ON_TIME
PE0000584,LN002384,46,2027-03-15,465.17,ON_TIME
PE0009973,LN003455,5,2022-08-29,836.34,ON_TIME
PE0022618,LN000238,27,2023-12-16,641.09,ON_TIME
PE0011980,LN000884,14,2024-07-24,197.42,ON_TIME
PE0018885,LN002797,19,2023-10-12,983.86,ON_TIME
PE0015179,LN001451,8,2021-10-15,23.37,ON_TIME
PE0009760,LN003277,10,2022-05-16,924.41,ON_TIME
PE0000350,LN001412,8,2022-02-02,363.02,ON_TIME
PE0020732,LN002701,2,2021-06-22,896.71,ON_TIME
PE0016503,LN001362,34,2026-04-30,1004.26,ON_TIME
PE0008006,LN002277,19,2023-06-08,969.59,ON_TIME
PE0003350,LN002617,5,2023-08-27,1667.37,ON_TIME
PE0013898,LN002802,7,2022-05-15,730.59,ON_TIME
PE0021575,LN001704,51,2027-01-10,51.91,ON_TIME
PE0000802,LN001902,25,2025-04-25,1276.94,ON_TIME
PE0011722,LN003423,25,2023-07-31,201.12,ON_TIME
PE0003532,LN001497,5,2021-08-21,925.61,ON_TIME
PE0017550,LN001579,51,2025-09-26,456.67,ON_TIME
PE0009174,LN000129,25,2025-09-08,1100.69,ON_TIME
PE0014601,LN002979,12,2022-06-28,455.78,ON_TIME
PE0011651,LN002373,20,2023-03-13,628.21,ON_TIME
PE0021366,LN000498,1,2021-07-30,1228.08,ON_TIME
PE0018642,LN002383,7,2023-03-02,1406.24,ON_TIME
PE0005174,LN000570,53,2027-11-02,166.77,LATE
PE0015022,LN001333,15,2023-07-18,1044.1,ON_TIME
PE0017382,LN001526,15,2023-12-01,703.61,ON_TIME
PE0021579,LN001704,55,2027-05-10,53.25,ON_TIME
PE0017895,LN001162,16,2023-03-01,594.25,ON_TIME
PE0015743,LN003477,16,2024-01-04,153.02,ON_TIME
PE0012848,LN002456,19,2024-03-13,65.39,ON_TIME
PE0003092,LN000906,20,2024-05-04,332.94,ON_TIME
PE0022828,LN001530,7,2024-07-24,576.26,ON_TIME
PE0017391,LN001526,24,2024-08-27,704.68,ON_TIME
PE0007710,LN002082,32,2024-11-17,215.73,ON_TIME
PE0006854,LN002746,9,2024-06-09,379.06,ON_TIME
PE0002757,LN001495,5,2024-05-07,305.19,ON_TIME
PE0006459,LN000322,48,2027-11-13,494.66,ON_TIME
PE0016942,LN002930,33,2026-06-19,202.39,ON_TIME
PE0021601,LN002069,7,2021-11-14,132.86,ON_TIME
PE0012810,LN002639,41,2024-07-27,433.74,ON_TIME
PE0014793,LN002689,20,2025-01-22,1251.17,ON_TIME
PE0013807,LN002523,30,2024-07-15,204.11,ON_TIME
PE0001617,LN000241,31,2024-10-20,1421.23,ON_TIME
PE0006943,LN000459,2,2023-01-16,915.01,ON_TIME
PE0015444,LN002655,10,2022-06-07,1431.19,ON_TIME
PE0002171,LN003475,3,2023-07-19,661.52,ON_TIME
PE0006461,LN000322,50,2028-01-12,485.89,ON_TIME
PE0019754,LN002518,3,2023-07-26,913.35,ON_TIME
PE0005088,LN000062,6,2023-05-31,1223.09,ON_TIME
PE0010026,LN000801,12,2022-11-01,881.75,LATE
PE0012060,LN002853,57,2026-03-15,310.27,ON_TIME
PE0018668,LN003460,11,2023-01-16,1173.44,ON_TIME
PE0008078,LN000732,3,2023-03-14,54.95,ON_TIME
PE0021108,LN000695,13,2024-06-05,881.43,ON_TIME
PE0012130,LN002104,7,2021-09-05,1280.0,ON_TIME
PE0012907,LN002251,18,2023-09-28,589.81,ON_TIME
PE0015643,LN001262,17,2022-08-01,582.02,ON_TIME
PE0005616,LN003436,3,2022-07-23,98.79,ON_TIME
PE0013847,LN002429,34,2026-03-27,657.53,ON_TIME
PE0010975,LN000257,11,2022-02-15,504.88,ON_TIME
PE0022952,LN002539,7,2023-12-04,916.4,ON_TIME
PE0008975,LN003174,33,2026-03-21,76.29,ON_TIME
PE0021819,LN001248,4,2023-12-02,861.44,ON_TIME
PE0013445,LN001354,27,2025-08-31,1067.83,ON_TIME
PE0013825,LN002429,12,2024-06-05,697.97,ON_TIME
PE0012621,LN001764,6,2022-01-26,215.29,ON_TIME
PE0013377,LN002846,54,2026-10-26,574.44,ON_TIME
PE0010068,LN002437,24,2023-03-22,638.57,ON_TIME
PE0017232,LN002996,27,2024-09-11,791.79,ON_TIME
PE0009482,LN003048,2,2023-09-11,193.08,ON_TIME
PE0010557,LN000894,9,2024-04-09,888.47,ON_TIME
PE0013031,LN002709,4,2022-09-29,1189.29,LATE
PE0002402,LN000895,25,2023-08-26,94.13,ON_TIME
PE0008737,LN000486,13,2024-12-04,499.47,ON_TIME
PE0008112,LN001179,11,2024-01-05,581.76,ON_TIME
PE0012398,LN000652,15,2022-05-22,199.75,ON_TIME
PE0015915,LN001921,3,2023-09-02,1343.25,ON_TIME
PE0012834,LN002456,5,2023-01-18,64.74,LATE
PE0022916,LN002671,43,2025-06-17,154.4,ON_TIME
PE0015429,LN003250,25,2025-02-03,1399.49,ON_TIME
PE0015918,LN001921,6,2023-12-01,1311.19,ON_TIME
PE0018340,LN003105,48,2026-02-08,966.59,ON_TIME
PE0011140,LN002733,1,2023-08-13,364.62,ON_TIME
PE0009999,LN003024,20,2023-02-11,227.57,ON_TIME
PE0007233,LN002829,27,2023-08-12,484.06,ON_TIME
PE0012565,LN002758,3,2023-10-16,270.02,ON_TIME
PE0003879,LN003163,6,2023-12-15,890.9,ON_TIME
PE0006913,LN001563,8,2021-12-01,368.62,ON_TIME
PE0015932,LN002915,12,2022-07-20,935.23,MISSED
PE0001703,LN000637,6,2022-01-12,130.45,ON_TIME
PE0017891,LN001162,12,2022-11-01,579.36,ON_TIME
PE0005642,LN001692,11,2024-03-01,108.52,ON_TIME
PE0013138,LN002883,21,2023-05-20,525.58,ON_TIME
PE0016287,LN000717,6,2021-08-12,597.94,ON_TIME
PE0001125,LN002189,44,2025-01-13,294.01,ON_TIME
PE0004522,LN001542,22,2023-10-07,651.36,ON_TIME
PE0014440,LN001302,36,2025-12-19,205.82,ON_TIME
PE0016373,LN001503,32,2024-01-22,571.4,ON_TIME
PE0011216,LN003397,5,2022-03-14,726.13,ON_TIME
PE0013004,LN002708,60,2026-08-30,276.15,ON_TIME
PE0003542,LN002753,6,2024-01-04,67.36,ON_TIME
PE0011472,LN002589,35,2025-10-28,381.69,ON_TIME
PE0004542,LN000828,6,2022-12-31,1002.95,ON_TIME
PE0014020,LN001286,14,2024-02-13,273.86,ON_TIME
PE0013340,LN002846,17,2023-10-12,606.65,ON_TIME
PE0007765,LN002670,19,2024-05-21,406.43,ON_TIME
PE0016368,LN001503,27,2023-08-25,545.4,ON_TIME
PE0009764,LN003277,14,2022-09-13,936.99,ON_TIME
PE0018110,LN003387,26,2024-12-13,75.02,ON_TIME
PE0022353,LN002724,34,2025-04-19,705.97,ON_TIME
PE0014159,LN002316,48,2027-08-17,160.86,ON_TIME
PE0019610,LN003071,22,2024-06-19,943.99,ON_TIME
PE0023370,LN000977,1,2021-07-02,233.91,ON_TIME
PE0002212,LN001020,20,2024-12-08,559.92,ON_TIME
PE0017033,LN002625,18,2024-04-04,540.77,ON_TIME
PE0001466,LN001404,11,2024-04-13,1440.92,ON_TIME
PE0011613,LN001757,42,2025-06-23,889.13,ON_TIME
PE0003134,LN002867,2,2021-10-06,719.02,ON_TIME
PE0004265,LN001468,8,2023-11-20,1057.5,ON_TIME
PE0007973,LN002310,46,2026-04-19,455.56,ON_TIME
PE0004678,LN002612,60,2028-06-20,424.57,ON_TIME
PE0023628,LN003393,60,2026-04-09,509.58,ON_TIME
PE0005939,LN000928,7,2023-04-25,978.87,ON_TIME
PE0004321,LN001896,1,2022-09-23,104.22,ON_TIME
PE0010033,LN000801,19,2023-05-30,863.69,ON_TIME
PE0017979,LN002389,31,2024-07-10,915.34,ON_TIME
PE0002108,LN002266,14,2023-02-26,1128.03,ON_TIME
PE0013321,LN002731,25,2024-06-12,712.29,LATE
PE0019028,LN000434,36,2026-10-30,378.24,ON_TIME
PE0009378,LN002540,29,2024-10-04,734.35,ON_TIME
PE0012166,LN002789,34,2024-08-10,150.88,ON_TIME
PE0015122,LN000593,19,2023-03-14,746.81,ON_TIME
PE0003035,LN000022,6,2023-08-02,1308.43,ON_TIME
PE0015802,LN001198,6,2023-12-27,1061.41,ON_TIME
PE0021717,LN001236,39,2024-08-28,829.42,ON_TIME
PE0007063,LN002074,13,2023-03-07,187.38,ON_TIME
PE0004664,LN002612,46,2027-04-27,424.72,ON_TIME
PE0022000,LN000471,28,2024-07-09,574.99,ON_TIME
PE0011479,LN000723,6,2023-12-31,652.38,MISSED
PE0019886,LN001788,34,2024-10-30,735.43,ON_TIME
PE0002368,LN001003,5,2023-01-16,629.98,ON_TIME
PE0022629,LN000238,38,2024-11-10,644.29,LATE
PE0009722,LN002995,32,2026-04-12,1097.03,ON_TIME
PE0013929,LN002802,38,2024-11-30,742.67,ON_TIME
PE0018583,LN000883,38,2024-02-25,90.9,ON_TIME
PE0000441,LN000686,43,2025-11-18,451.91,ON_TIME
PE0014307,LN003363,2,2021-09-02,1281.57,ON_TIME
PE0021756,LN001753,6,2023-01-25,34.8,ON_TIME
PE0023572,LN003393,4,2021-09-02,511.73,ON_TIME
PE0017003,LN001584,13,2022-06-10,957.22,ON_TIME
PE0012885,LN000579,5,2022-09-19,86.23,ON_TIME
PE0000833,LN000599,11,2021-12-08,173.07,ON_TIME
PE0014730,LN003317,17,2022-11-26,163.5,ON_TIME
PE0020683,LN002015,49,2027-05-19,374.94,LATE
PE0014311,LN003363,6,2021-12-31,1278.41,ON_TIME
PE0003065,LN000022,36,2026-01-18,1302.12,ON_TIME
